feedback_id,order_id,customer_id,rating,feedback_text,feedback_category,sentiment,feedback_date
1423259,8168306307,98152679,3,"Delivery was fine, but the product could be better.",Delivery,Neutral,2023-12-17
4950490,7689275881,54580166,3,"Average experience, could improve.",Delivery,Neutral,2024-02-03
6415109,6593510732,87266831,2,Product was damaged during delivery.,Delivery,Negative,2023-09-10
3468323,3066405445,53354003,4,Very happy with the service!,Customer Service,Positive,2023-06-14
6528921,5319633841,95364457,2,Delivery was late and I was unhappy.,Delivery,Negative,2024-05-05
5256809,1113665104,83034412,5,Highly recommended!,Delivery,Positive,2024-06-11
905658,8436983782,98896871,4,Very fresh and well-packaged.,Delivery,Positive,2024-10-22
1642213,1958942711,30643619,5,Good selection of products.,Delivery,Positive,2024-05-12
7065122,6485627928,59769142,3,"It was okay, nothing special.",Delivery,Neutral,2024-09-13
4245262,8147959428,31000129,5,Good selection of products.,App Experience,Positive,2024-07-23
6549194,3697060283,57642258,3,"It was okay, nothing special.",Delivery,Neutral,2024-08-25
1301309,2039437258,20298398,4,Good selection of products.,Customer Service,Positive,2023-12-12
6878301,7655293952,23348269,4,"Nothing to complain about, but nothing exceptional.",Delivery,Neutral,2024-02-16
4996036,39791095,625395,4,"It was okay, nothing special.",Delivery,Neutral,2024-04-06
5161924,8071046067,33651554,2,The packaging was poor.,Product Quality,Negative,2024-09-28
1473618,2656326203,92356639,4,Great prices and fast delivery!,App Experience,Positive,2023-11-16
4927084,2366866840,99772709,4,Very fresh and well-packaged.,App Experience,Positive,2023-04-22
4052932,8227348656,25977417,3,"Delivery was fine, but the product could be better.",Product Quality,Neutral,2023-12-01
4738483,3917024194,53640286,5,Good selection of products.,Product Quality,Positive,2024-09-30
5317004,3101265,89617089,1,Customer service was not helpful.,Customer Service,Negative,2024-05-23
1051131,9907835880,67340606,1,I had a bad experience.,Delivery,Negative,2024-10-15
1442543,3396210655,52075070,3,Product was damaged during delivery.,App Experience,Negative,2023-10-24
2891765,3000018472,24104630,2,Not worth the price I paid.,Customer Service,Negative,2024-08-18
3570162,7166339556,6319646,4,"Average experience, could improve.",Customer Service,Neutral,2024-06-22
2291508,2194351161,22800586,1,Not worth the price I paid.,Customer Service,Negative,2023-05-09
9094122,3224986973,66761643,5,Great prices and fast delivery!,App Experience,Positive,2024-02-16
823044,6882280967,14472401,3,"Delivery was fine, but the product could be better.",Product Quality,Neutral,2023-09-15
7199080,8556188247,46623192,4,"Nothing to complain about, but nothing exceptional.",App Experience,Neutral,2023-10-05
1105700,5236345617,61851054,5,Will definitely order again.,App Experience,Positive,2023-09-28
4852044,5153146875,31156674,4,"Average experience, could improve.",App Experience,Neutral,2023-06-06
1556573,2011151353,67908555,1,Taste was not as expected.,Customer Service,Negative,2024-05-15
5942451,9880145668,39317905,1,Customer service was not helpful.,Product Quality,Negative,2024-02-28
6457571,2724264210,98687927,3,Taste was not as expected.,App Experience,Negative,2024-10-24
9674103,871734663,93321933,4,The product met my expectations.,App Experience,Neutral,2024-06-03
5074782,3883638432,6245778,5,Will definitely order again.,Product Quality,Positive,2023-07-26
5156321,1282422181,188838,3,Very disappointed with the quality.,App Experience,Negative,2024-02-19
9670027,4500802008,41164215,4,Highly recommended!,Delivery,Positive,2024-06-17
2726436,8209715885,17597449,3,Delivery was late and I was unhappy.,Delivery,Negative,2023-05-25
9919641,9391482926,56352626,3,Not worth the price I paid.,App Experience,Negative,2023-09-12
1970888,7217765772,5238055,4,"Nothing to complain about, but nothing exceptional.",Product Quality,Neutral,2024-07-05
2664164,7848556658,97191387,2,The order was incorrect.,Customer Service,Negative,2024-04-27
8577298,9000851345,81822494,4,"Overall good experience, thank you!",Product Quality,Positive,2024-03-10
8921243,3019634875,58170168,5,"Excellent quality, will buy again!",Product Quality,Positive,2024-10-29
9603606,7013612817,22036818,4,Very fresh and well-packaged.,Customer Service,Positive,2023-09-09
1806264,59461109,67708491,1,Not worth the price I paid.,App Experience,Negative,2023-05-06
7750286,740245864,45659330,4,Good selection of products.,Delivery,Positive,2023-05-18
86769,8432648823,69364309,3,"Nothing to complain about, but nothing exceptional.",Delivery,Neutral,2023-05-19
4646533,5863164527,38671747,4,Will definitely order again.,App Experience,Positive,2023-11-13
3387790,8615999186,96001315,1,Items were missing from my order.,Delivery,Negative,2024-09-08
4054276,1743268828,53332493,4,"Average experience, could improve.",Product Quality,Neutral,2024-05-02
1800432,5475369740,49433260,4,Items were in perfect condition.,Product Quality,Positive,2024-05-12
6220722,6520584496,67215939,4,"Delivery was fine, but the product could be better.",Customer Service,Neutral,2023-10-24
7301568,3854394048,89531595,1,Delivery was late and I was unhappy.,App Experience,Negative,2023-10-15
9845439,4105779656,58644651,3,"Nothing to complain about, but nothing exceptional.",Product Quality,Neutral,2024-04-02
5395642,5960266785,97419742,4,The product met my expectations.,Delivery,Neutral,2023-11-21
9727139,7380998329,96989204,4,"Nothing to complain about, but nothing exceptional.",App Experience,Neutral,2023-07-29
9156751,460625201,26716400,3,"Nothing to complain about, but nothing exceptional.",Product Quality,Neutral,2024-05-17
2876943,5442705208,38420886,5,Very fresh and well-packaged.,App Experience,Positive,2024-08-27
1697983,643302284,24153726,5,"Excellent quality, will buy again!",Customer Service,Positive,2024-05-30
992859,6141016209,20469626,3,The product met my expectations.,Customer Service,Neutral,2024-04-13
5140466,4058658914,96001315,4,"It was okay, nothing special.",Product Quality,Neutral,2024-02-09
9754312,4731454539,62419778,5,Good selection of products.,Delivery,Positive,2024-01-05
5118736,148408710,60565603,3,The product met my expectations.,Product Quality,Neutral,2024-01-01
5960061,3263142674,12455156,4,"It was okay, nothing special.",Delivery,Neutral,2024-01-30
8605594,9591201821,38478423,4,The product met my expectations.,Customer Service,Neutral,2023-11-12
9453874,2227944524,93938425,4,"Average experience, could improve.",Product Quality,Neutral,2023-06-07
6231474,2307375554,95768401,1,Product was damaged during delivery.,Delivery,Negative,2024-01-31
3899333,8521887524,5961261,2,Very disappointed with the quality.,Customer Service,Negative,2024-04-13
6146219,3298709387,22321208,4,Customer service was very helpful.,Delivery,Positive,2023-07-01
975325,8608686211,29689766,5,"Excellent quality, will buy again!",Product Quality,Positive,2023-07-27
5686022,5125482761,89531595,3,"Nothing to complain about, but nothing exceptional.",Delivery,Neutral,2023-05-28
1388194,7388146343,78806824,3,"Average experience, could improve.",App Experience,Neutral,2023-09-24
2357618,7064723322,19259955,4,Will definitely order again.,Customer Service,Positive,2023-10-15
1424791,1766291529,74682740,4,"Overall good experience, thank you!",App Experience,Positive,2024-07-12
7402766,8183491568,85074810,1,Product was damaged during delivery.,App Experience,Negative,2023-09-15
6352978,6419111681,19216141,5,Customer service was very helpful.,App Experience,Positive,2024-01-24
2192142,9193945481,28277304,5,"Excellent quality, will buy again!",Delivery,Positive,2024-08-22
4088403,3937750618,46504355,1,Very disappointed with the quality.,Customer Service,Negative,2023-08-26
9713941,2056682923,18940384,3,Product was damaged during delivery.,Delivery,Negative,2024-05-27
5434712,7229998672,41194825,5,Great prices and fast delivery!,Delivery,Positive,2023-09-10
1990660,7028582657,36578947,1,Taste was not as expected.,Product Quality,Negative,2024-11-01
2215592,1732091066,93018527,3,"It was okay, nothing special.",App Experience,Neutral,2024-05-12
480048,9389363975,35302195,4,The product met my expectations.,App Experience,Neutral,2024-01-08
9280509,9477050930,1449273,1,Very disappointed with the quality.,App Experience,Negative,2023-09-01
2675938,6808771388,88739922,3,Not worth the price I paid.,Customer Service,Negative,2024-04-29
8667318,7616458551,86294036,4,The product met my expectations.,Product Quality,Neutral,2023-05-05
394093,2784959025,59207798,3,Product was damaged during delivery.,Product Quality,Negative,2023-04-07
3288975,2716611235,85626346,2,Delivery was late and I was unhappy.,Delivery,Negative,2024-02-19
5988040,3797871396,5712468,1,I had a bad experience.,Delivery,Negative,2023-12-19
8020606,5895445193,39093069,5,Very fresh and well-packaged.,Customer Service,Positive,2023-09-18
8669148,5281640953,65396354,4,Very fresh and well-packaged.,Delivery,Positive,2024-05-19
5618564,9006387145,61226563,3,"It was okay, nothing special.",Product Quality,Neutral,2023-07-16
1884910,2015702046,46828932,4,"It was okay, nothing special.",Customer Service,Neutral,2023-05-17
5079562,9260334793,15487049,1,I had a bad experience.,Product Quality,Negative,2024-07-10
4717275,5912752928,29562254,1,Not worth the price I paid.,App Experience,Negative,2023-12-20
2365660,7691723645,93675757,3,The order was incorrect.,Customer Service,Negative,2024-08-04
2283634,9166904790,57674875,1,Product was damaged during delivery.,Customer Service,Negative,2024-01-19
5961183,1668797251,27698051,1,Customer service was not helpful.,Delivery,Negative,2023-05-18
1817774,3350348511,2442235,2,The packaging was poor.,Product Quality,Negative,2023-10-05
9781710,2475154947,13760839,3,The product met my expectations.,Product Quality,Neutral,2024-01-14
6386579,1348544692,72489544,5,Very fresh and well-packaged.,App Experience,Positive,2024-04-15
1013486,6770208707,8241122,3,Delivery was late and I was unhappy.,App Experience,Negative,2024-05-01
3947813,9500356395,99729547,3,Not worth the price I paid.,App Experience,Negative,2024-10-29
3620953,6280233997,1507408,3,The packaging was poor.,Customer Service,Negative,2023-08-23
5348,935645101,63368244,3,Not worth the price I paid.,Product Quality,Negative,2023-09-27
533771,3492077995,97466783,2,Customer service was not helpful.,App Experience,Negative,2023-06-24
1524390,6971044672,68985290,3,Very disappointed with the quality.,Product Quality,Negative,2024-03-21
9826488,9417710958,75892474,4,"Delivery was fine, but the product could be better.",App Experience,Neutral,2023-09-20
5771681,114851727,46875863,3,Taste was not as expected.,Delivery,Negative,2024-10-04
1561160,7521503340,65660660,1,Customer service was not helpful.,Product Quality,Negative,2024-05-30
3528912,7709878408,90745023,5,"Overall good experience, thank you!",Product Quality,Positive,2023-08-09
3762488,7941755463,19705695,3,Customer service was not helpful.,Customer Service,Negative,2024-09-30
1347524,4540271027,23126356,4,"Nothing to complain about, but nothing exceptional.",Delivery,Neutral,2024-05-14
714006,8022168472,70230254,4,"Delivery was fine, but the product could be better.",Delivery,Neutral,2024-02-20
4035590,3808358945,78014505,3,"It was okay, nothing special.",Customer Service,Neutral,2023-08-26
8509121,5112444865,45868300,4,"Excellent quality, will buy again!",Product Quality,Positive,2024-06-06
2629195,9965551056,33658749,3,Very disappointed with the quality.,Delivery,Negative,2023-06-24
4989853,7695708103,51119088,5,Will definitely order again.,Customer Service,Positive,2024-05-16
8098875,7022728237,21677923,4,Great prices and fast delivery!,Product Quality,Positive,2023-06-03
8667711,2062715135,13197985,1,Product was damaged during delivery.,App Experience,Negative,2024-08-20
3285644,3287815959,73061709,4,"It was okay, nothing special.",Delivery,Neutral,2024-08-09
5097936,9015471552,23081177,2,Very disappointed with the quality.,App Experience,Negative,2024-04-13
2339018,1595123446,30188374,4,Will definitely order again.,Customer Service,Positive,2024-02-27
6416336,4888577440,35237846,4,Highly recommended!,Product Quality,Positive,2024-05-19
3789341,9039053330,82425179,4,"Nothing to complain about, but nothing exceptional.",Customer Service,Neutral,2023-08-16
8064104,3091360904,59252433,4,"Overall good experience, thank you!",Delivery,Positive,2024-06-16
1252726,6821938492,90346920,4,"Overall good experience, thank you!",Delivery,Positive,2023-09-06
7032053,4553785640,94486311,3,"Nothing to complain about, but nothing exceptional.",Product Quality,Neutral,2024-08-13
4351782,4005611015,5763963,3,I had a bad experience.,Product Quality,Negative,2024-03-30
2613579,8480910658,73799927,4,"Overall good experience, thank you!",Product Quality,Positive,2023-08-28
1438649,1922667245,66252737,5,Highly recommended!,Product Quality,Positive,2023-09-24
7888565,379758677,54139038,3,Items were missing from my order.,Product Quality,Negative,2023-12-26
8993487,4903380842,71229024,1,The packaging was poor.,Delivery,Negative,2024-06-03
7394180,9244122658,1588560,5,"Overall good experience, thank you!",App Experience,Positive,2024-03-12
