INVENTORY_DATE,STORE_ID,PRODUCT_ID,OPENING_STOCK,PURCHASES,SALES,CLOSING_STOCK,REGION_ID,SHRINKAGE,REORDER_TRIGGERED
2024-03-10,STR033,PRD0057,398,60,303,155,R1,4.82,0
2023-02-12,STR014,PRD0037,292,391,315,368,R5,4.54,0
2023-03-19,STR039,PRD0020,619,463,193,889,R5,1.15,0
2024-03-17,STR048,PRD0040,511,445,167,789,R2,0.52,0
2023-02-26,STR006,PRD0125,391,159,315,235,R2,0.22,0
2023-10-01,STR005,PRD0057,943,353,445,851,R1,1.86,0
2023-12-03,STR020,PRD0075,927,323,69,1181,R3,3.19,0
2024-03-03,STR029,PRD0125,914,109,241,782,R2,0.61,0
2023-12-17,STR010,PRD0091,850,113,53,910,R1,0.41,0
2023-04-16,STR028,PRD0023,479,67,284,262,R3,3.11,0
2024-09-29,STR028,PRD0009,733,238,167,804,R3,0.7,0
2023-11-26,STR049,PRD0120,202,244,124,322,R3,4.36,0
2024-02-25,STR009,PRD0135,172,408,364,216,R5,3.03,0
2023-07-23,STR034,PRD0019,558,218,110,666,R4,0.88,0
2023-06-11,STR017,PRD0135,185,13,43,155,R2,0.33,0
2024-07-07,STR031,PRD0076,909,448,366,991,R5,4.79,0
2023-04-30,STR027,PRD0030,406,61,322,145,R1,4.12,0
2023-10-22,STR016,PRD0142,468,50,147,371,R2,2.92,0
2023-04-16,STR011,PRD0070,656,55,132,579,R4,2.83,0
2024-12-08,STR044,PRD0058,348,429,120,657,R5,2.9,0
2023-09-03,STR038,PRD0007,691,55,27,719,R3,2.1,0
2024-01-28,STR033,PRD0100,880,46,518,408,R1,0.52,0
2023-10-29,STR012,PRD0135,139,93,226,6,R4,2.02,1
2024-04-28,STR046,PRD0065,694,11,229,476,R3,1.67,0
2024-08-25,STR040,PRD0078,106,49,17,138,R2,4.48,0
2023-11-19,STR042,PRD0100,219,152,103,268,R3,0.25,0
2023-03-12,STR029,PRD0130,218,125,174,169,R2,1.73,0
2024-06-23,STR031,PRD0099,803,64,109,758,R5,4.01,0
2024-06-16,STR013,PRD0144,580,299,336,543,R2,2.66,0
2023-09-10,STR049,PRD0118,199,229,30,398,R3,0.6,0
2024-04-14,STR020,PRD0059,988,313,0,1301,R3,3.35,0
2024-12-01,STR016,PRD0106,291,496,551,236,R2,3.71,0
2023-02-05,STR009,PRD0045,692,127,195,624,R5,2.96,0
2024-08-11,STR004,PRD0154,195,458,267,386,R4,1.58,0
2023-08-06,STR002,PRD0006,877,118,306,689,R2,3.63,0
2023-08-06,STR037,PRD0002,834,378,467,745,R1,0.51,0
2023-06-25,STR009,PRD0088,604,176,208,572,R5,1.07,0
2023-11-05,STR004,PRD0026,931,343,444,830,R4,3.94,0
2024-10-06,STR005,PRD0046,103,314,367,50,R1,3.35,1
2023-05-07,STR045,PRD0057,732,12,505,239,R4,1.28,0
2023-08-20,STR032,PRD0121,451,339,487,303,R2,2.09,0
2023-09-17,STR014,PRD0077,304,461,147,618,R5,1.5,0
2023-11-05,STR023,PRD0155,709,358,151,916,R5,1.13,0
2024-12-22,STR023,PRD0103,558,308,458,408,R5,0.4,0
2024-03-03,STR014,PRD0045,173,364,469,68,R5,1.46,1
2024-04-07,STR043,PRD0155,874,293,131,1036,R1,4.3,0
2024-07-07,STR036,PRD0089,544,415,356,603,R3,0.14,0
2023-04-02,STR033,PRD0065,565,187,217,535,R1,4.06,0
2023-02-12,STR012,PRD0153,795,203,61,937,R4,4.27,0
2024-06-09,STR023,PRD0103,545,145,503,187,R5,4.22,0
2023-10-15,STR038,PRD0126,184,500,271,413,R3,4.63,0
2023-12-03,STR041,PRD0157,190,317,211,296,R5,4.3,0
2023-08-06,STR040,PRD0147,450,425,415,460,R2,0.53,0
2023-12-17,STR011,PRD0007,700,308,360,648,R4,1.09,0
2023-05-28,STR003,PRD0092,797,43,348,492,R3,0.05,0
2023-05-07,STR024,PRD0081,992,489,566,915,R5,2.52,0
2024-11-24,STR009,PRD0132,347,40,367,20,R5,1.78,1
2024-02-18,STR022,PRD0095,713,143,387,469,R3,1.24,0
2024-01-28,STR047,PRD0149,160,442,522,80,R2,0.53,1
2024-09-08,STR034,PRD0027,996,437,367,1066,R4,1.05,0
2023-07-30,STR039,PRD0058,912,29,292,649,R5,4.5,0
2023-01-29,STR029,PRD0077,726,73,237,562,R2,0.19,0
2024-07-28,STR035,PRD0148,833,461,183,1111,R5,2.34,0
2024-06-02,STR009,PRD0105,532,248,495,285,R5,2.69,0
2023-10-08,STR010,PRD0041,609,425,204,830,R1,3.8,0
2024-12-22,STR008,PRD0059,715,392,290,817,R2,2.12,0
2023-11-12,STR021,PRD0097,581,49,233,397,R3,1.87,0
2024-11-24,STR030,PRD0111,270,86,97,259,R5,1.45,0
2023-07-23,STR010,PRD0010,832,355,426,761,R1,1.23,0
2024-03-24,STR022,PRD0064,218,100,73,245,R3,4.41,0
2024-06-16,STR038,PRD0150,309,432,395,346,R3,2.11,0
2024-12-22,STR023,PRD0090,815,243,471,587,R5,2.67,0
2024-12-15,STR003,PRD0105,372,472,259,585,R3,0.51,0
2023-09-24,STR027,PRD0024,508,426,10,924,R1,3.51,0
2023-09-03,STR005,PRD0053,468,2,74,396,R1,2.76,0
2024-07-28,STR038,PRD0147,765,491,239,1017,R3,0.99,0
2023-12-31,STR023,PRD0072,342,70,95,317,R5,2.36,0
2024-11-10,STR049,PRD0048,482,398,438,442,R3,4.32,0
2024-06-02,STR021,PRD0015,663,488,159,992,R3,2.71,0
2024-05-05,STR047,PRD0061,344,129,456,17,R2,4.81,1
2023-12-17,STR010,PRD0118,794,190,393,591,R1,2.63,0
2024-06-02,STR041,PRD0004,685,178,538,325,R5,3.67,0
2024-05-26,STR029,PRD0130,241,27,208,60,R2,0.27,1
2023-10-22,STR022,PRD0127,840,205,258,787,R3,4.65,0
2023-01-01,STR002,PRD0038,503,323,508,318,R2,1.87,0
2023-08-27,STR013,PRD0096,517,346,193,670,R2,2.31,0
2024-07-21,STR018,PRD0097,978,2,199,781,R5,1.07,0
2023-11-05,STR036,PRD0028,471,162,407,226,R3,3.76,0
2023-10-22,STR023,PRD0015,642,383,1,1024,R5,0.99,0
2024-06-09,STR003,PRD0119,394,309,517,186,R3,1.38,0
2024-12-22,STR035,PRD0002,830,331,362,799,R5,4.9,0
2023-08-20,STR025,PRD0053,796,61,42,815,R4,3.85,0
2024-03-10,STR044,PRD0062,898,356,574,680,R5,0.55,0
2024-03-31,STR038,PRD0036,329,250,386,193,R3,4.82,0
2023-04-23,STR029,PRD0156,110,166,141,135,R2,2.73,0
2023-12-31,STR041,PRD0028,410,142,357,195,R5,3.71,0
2024-03-31,STR009,PRD0150,440,269,56,653,R5,2.94,0
2023-05-21,STR026,PRD0100,361,16,318,59,R3,3.73,1
2023-02-05,STR049,PRD0138,358,301,147,512,R3,0.17,0
2023-08-13,STR038,PRD0081,524,83,298,309,R3,3.43,0
2023-01-22,STR030,PRD0074,462,96,282,276,R5,0.33,0
2024-04-07,STR006,PRD0078,856,214,23,1047,R2,1.06,0
2024-12-01,STR024,PRD0079,495,159,483,171,R5,1.68,0
2024-01-14,STR017,PRD0064,362,10,227,145,R2,3.91,0
2024-07-21,STR015,PRD0068,477,484,336,625,R5,3.43,0
2023-09-10,STR015,PRD0160,275,249,307,217,R5,2.69,0
2024-03-03,STR010,PRD0086,306,272,490,88,R1,1.37,1
2023-12-17,STR049,PRD0032,464,120,453,131,R3,3.59,0
2024-01-28,STR006,PRD0103,206,372,545,33,R2,0.64,1
2024-07-14,STR028,PRD0011,653,252,121,784,R3,2.64,0
2023-01-01,STR026,PRD0160,791,141,151,781,R3,3.01,0
2024-01-07,STR025,PRD0115,184,168,317,35,R4,2.59,1
2023-10-29,STR036,PRD0029,426,243,301,368,R3,2.08,0
2024-03-17,STR041,PRD0159,305,434,534,205,R5,4.81,0
2023-05-14,STR027,PRD0029,444,335,329,450,R1,2.16,0
2023-10-22,STR037,PRD0089,425,238,520,143,R1,4.46,0
2024-07-28,STR002,PRD0086,656,35,292,399,R2,0.37,0
2024-06-30,STR024,PRD0089,512,477,300,689,R5,1.99,0
2024-05-26,STR047,PRD0080,616,54,66,604,R2,3.16,0
2023-10-22,STR015,PRD0142,237,417,356,298,R5,1.26,0
2023-04-16,STR045,PRD0129,102,373,450,25,R4,1.4,1
2024-12-08,STR021,PRD0068,447,220,58,609,R3,0.14,0
2024-07-21,STR030,PRD0157,733,195,497,431,R5,2.77,0
2023-02-19,STR008,PRD0018,460,77,175,362,R2,2.52,0
2023-10-01,STR006,PRD0077,474,96,264,306,R2,3.22,0
2023-09-03,STR029,PRD0053,444,128,141,431,R2,2.06,0
2023-04-02,STR035,PRD0128,636,275,506,405,R5,2.97,0
2023-09-24,STR047,PRD0159,657,13,400,270,R2,3.78,0
2024-08-18,STR004,PRD0006,717,495,593,619,R4,0.4,0
2024-05-05,STR045,PRD0152,204,89,287,6,R4,0.05,1
2023-06-25,STR019,PRD0078,231,32,258,5,R3,1.93,1
2024-01-14,STR026,PRD0074,382,457,401,438,R3,0.28,0
2023-03-26,STR042,PRD0143,387,19,123,283,R3,0.62,0
2023-08-20,STR040,PRD0113,310,188,52,446,R2,1.34,0
2023-03-12,STR004,PRD0023,710,355,113,952,R4,0.79,0
2024-06-02,STR012,PRD0070,486,421,60,847,R4,3.42,0
2023-05-28,STR050,PRD0008,865,254,460,659,R2,3.78,0
2024-07-07,STR022,PRD0086,502,39,460,81,R3,3.86,1
2024-09-01,STR049,PRD0089,402,320,313,409,R3,0.23,0
2023-01-15,STR004,PRD0132,116,460,244,332,R4,4.55,0
2023-06-11,STR005,PRD0042,410,261,462,209,R1,3.34,0
2023-07-02,STR037,PRD0127,950,190,99,1041,R1,4.31,0
2023-04-02,STR049,PRD0081,860,88,210,738,R3,3.96,0
2023-05-07,STR002,PRD0104,285,156,198,243,R2,1.1,0
2023-04-02,STR020,PRD0072,503,218,55,666,R3,3.61,0
2023-08-20,STR039,PRD0134,811,349,83,1077,R5,1.16,0
2024-11-17,STR027,PRD0159,835,222,500,557,R1,2.28,0
2024-10-06,STR050,PRD0074,639,445,273,811,R2,2.47,0
2024-08-18,STR002,PRD0153,545,310,366,489,R2,4.88,0
2024-01-28,STR029,PRD0136,701,359,134,926,R2,4.7,0
2023-05-21,STR041,PRD0044,885,66,163,788,R5,2.78,0
2023-06-25,STR034,PRD0076,954,121,109,966,R4,3.74,0
2023-03-19,STR031,PRD0005,200,260,418,42,R5,4.69,1
2023-02-26,STR020,PRD0088,852,466,208,1110,R3,2.93,0
2024-09-08,STR044,PRD0018,588,93,90,591,R5,4.97,0
2024-08-11,STR034,PRD0122,734,83,359,458,R4,1.58,0
2024-10-27,STR006,PRD0154,391,397,522,266,R2,0.89,0
2023-05-21,STR023,PRD0131,671,397,15,1053,R5,0.4,0
2023-10-01,STR040,PRD0092,812,21,346,487,R2,4.47,0
2023-05-07,STR020,PRD0004,188,209,43,354,R3,3.44,0
2024-09-08,STR005,PRD0131,583,361,147,797,R1,0.26,0
2023-12-24,STR036,PRD0136,947,455,292,1110,R3,4.85,0
2023-08-27,STR009,PRD0104,737,81,98,720,R5,0.55,0
2024-06-02,STR044,PRD0102,179,287,222,244,R5,3.35,0
2023-07-30,STR025,PRD0076,127,189,170,146,R4,3.45,0
2024-03-03,STR018,PRD0127,536,133,50,619,R5,4.86,0
2023-04-16,STR046,PRD0088,295,353,283,365,R3,4.07,0
2023-12-17,STR014,PRD0149,881,97,341,637,R5,1.36,0
2023-06-18,STR010,PRD0006,900,393,34,1259,R1,4.92,0
2023-01-01,STR044,PRD0109,668,232,490,410,R5,1.66,0
2023-09-10,STR018,PRD0056,869,195,114,950,R5,4.68,0
2023-06-18,STR028,PRD0064,735,92,231,596,R3,1.27,0
2023-04-30,STR001,PRD0127,316,361,475,202,R2,4.67,0
2024-10-06,STR044,PRD0016,347,358,547,158,R5,0.31,0
2023-09-17,STR021,PRD0016,726,207,309,624,R3,4.3,0
2024-09-15,STR023,PRD0020,854,431,300,985,R5,0.33,0
2024-06-16,STR007,PRD0007,959,472,364,1067,R5,3.65,0
2024-07-07,STR043,PRD0042,838,475,147,1166,R1,4.08,0
2024-12-22,STR037,PRD0077,791,155,394,552,R1,3.13,0
2024-02-25,STR032,PRD0020,802,402,109,1095,R2,0.04,0
2024-05-12,STR047,PRD0135,850,23,350,523,R2,0.81,0
2023-08-06,STR045,PRD0096,932,174,385,721,R4,2.51,0
2024-10-20,STR046,PRD0053,512,224,423,313,R3,4.36,0
2024-12-22,STR049,PRD0123,566,432,426,572,R3,4.25,0
2024-05-05,STR020,PRD0067,910,375,416,869,R3,0.82,0
2024-12-15,STR035,PRD0140,203,238,317,124,R5,1.73,0
2024-12-01,STR023,PRD0129,280,107,328,59,R5,2.45,1
2023-07-23,STR046,PRD0039,348,96,313,131,R3,3.31,0
2023-10-22,STR018,PRD0080,325,442,54,713,R5,0.87,0
2023-12-17,STR037,PRD0080,359,453,280,532,R1,3.67,0
2023-02-19,STR046,PRD0087,730,297,572,455,R3,2.93,0
2023-12-10,STR030,PRD0110,262,424,405,281,R5,0.95,0
2023-05-21,STR006,PRD0029,970,476,300,1146,R2,3.05,0
2023-12-03,STR035,PRD0018,353,226,235,344,R5,3.79,0
2024-04-14,STR020,PRD0092,829,66,228,667,R3,1.62,0
2023-08-06,STR006,PRD0097,466,169,222,413,R2,2.99,0
2023-12-31,STR012,PRD0057,685,418,179,924,R4,2.23,0
2023-05-14,STR022,PRD0053,584,121,73,632,R3,5.0,0
2023-02-12,STR046,PRD0050,618,243,446,415,R3,3.75,0
2024-07-28,STR046,PRD0095,965,346,5,1306,R3,0.31,0
2023-09-17,STR018,PRD0106,550,227,461,316,R5,0.0,0
2024-04-07,STR030,PRD0076,225,205,62,368,R5,2.87,0
2024-01-21,STR046,PRD0090,375,379,106,648,R3,1.34,0
2023-03-26,STR003,PRD0093,611,355,7,959,R3,2.83,0
2023-07-23,STR007,PRD0141,658,209,155,712,R5,4.2,0
2024-09-08,STR027,PRD0145,746,154,527,373,R1,2.41,0
2023-03-19,STR050,PRD0139,370,3,100,273,R2,1.19,0
2024-06-23,STR033,PRD0039,578,380,436,522,R1,4.73,0
2024-06-23,STR040,PRD0036,272,81,114,239,R2,4.07,0
2023-09-10,STR012,PRD0118,306,154,390,70,R4,1.15,1
2023-06-11,STR003,PRD0083,813,65,158,720,R3,4.95,0
2024-05-26,STR009,PRD0145,395,271,74,592,R5,0.55,0
2024-08-18,STR048,PRD0127,385,219,265,339,R2,0.02,0
2024-06-23,STR011,PRD0004,301,59,306,54,R4,0.36,1
2023-02-26,STR038,PRD0034,116,19,105,30,R3,3.29,1
2023-03-05,STR023,PRD0134,461,79,308,232,R5,2.11,0
2023-04-02,STR031,PRD0023,429,30,323,136,R5,1.66,0
2024-07-07,STR001,PRD0109,478,499,108,869,R2,0.39,0
2024-05-05,STR021,PRD0145,429,380,187,622,R3,3.68,0
2023-04-16,STR035,PRD0034,204,107,283,28,R5,0.33,1
2024-04-28,STR046,PRD0020,793,428,261,960,R3,4.91,0
2024-08-04,STR050,PRD0124,482,124,589,17,R2,0.11,1
2023-07-30,STR031,PRD0081,319,71,256,134,R5,3.64,0
2023-02-26,STR047,PRD0048,921,384,111,1194,R2,1.33,0
2024-05-12,STR004,PRD0092,489,408,463,434,R4,0.52,0
2024-04-14,STR032,PRD0034,437,491,335,593,R2,3.64,0
2023-04-02,STR007,PRD0022,365,380,576,169,R5,1.02,0
2024-04-14,STR014,PRD0153,748,343,512,579,R5,3.94,0
2024-10-27,STR001,PRD0121,402,228,400,230,R2,0.04,0
2024-01-28,STR039,PRD0122,273,408,507,174,R5,1.19,0
2024-04-21,STR036,PRD0145,906,438,361,983,R3,0.28,0
2024-06-16,STR015,PRD0114,472,479,193,758,R5,4.54,0
2023-10-15,STR042,PRD0038,797,394,75,1116,R3,0.85,0
2023-09-10,STR004,PRD0119,584,479,145,918,R4,3.56,0
2023-08-27,STR043,PRD0031,626,78,544,160,R1,0.81,0
2023-03-19,STR017,PRD0127,159,289,344,104,R2,0.74,0
2023-06-11,STR032,PRD0149,873,98,547,424,R2,2.51,0
2023-07-16,STR025,PRD0091,261,237,140,358,R4,1.36,0
2023-05-07,STR019,PRD0065,302,34,216,120,R3,4.93,0
2024-05-12,STR008,PRD0047,692,282,177,797,R2,4.46,0
2023-02-05,STR017,PRD0008,477,249,144,582,R2,3.73,0
2023-04-23,STR002,PRD0085,920,63,109,874,R2,4.9,0
2023-09-17,STR022,PRD0008,738,88,377,449,R3,3.56,0
2023-08-20,STR029,PRD0124,488,2,366,124,R2,1.82,0
2023-09-03,STR031,PRD0119,955,331,299,987,R5,1.43,0
2024-06-02,STR021,PRD0151,143,167,0,310,R3,0.62,0
2024-06-30,STR030,PRD0103,650,284,88,846,R5,1.46,0
2024-01-28,STR014,PRD0066,551,331,3,879,R5,1.34,0
2024-03-03,STR039,PRD0016,555,20,431,144,R5,0.43,0
2023-09-10,STR038,PRD0033,521,204,556,169,R3,3.1,0
2024-05-19,STR044,PRD0090,398,268,79,587,R5,2.86,0
2024-06-09,STR044,PRD0115,157,351,40,468,R5,2.26,0
2024-05-26,STR021,PRD0004,379,413,348,444,R3,0.56,0
2024-02-11,STR014,PRD0126,758,492,180,1070,R5,3.75,0
2023-12-03,STR007,PRD0100,666,24,277,413,R5,0.38,0
2024-06-16,STR050,PRD0013,191,48,178,61,R2,4.7,1
2024-01-14,STR038,PRD0038,456,202,323,335,R3,4.92,0
2024-06-09,STR050,PRD0149,158,436,253,341,R2,2.58,0
2024-11-10,STR041,PRD0036,432,143,220,355,R5,0.13,0
2023-04-16,STR039,PRD0148,275,393,244,424,R5,1.3,0
2024-11-10,STR013,PRD0028,810,328,138,1000,R2,2.93,0
2024-01-21,STR001,PRD0137,897,488,389,996,R2,0.29,0
2023-07-09,STR045,PRD0021,850,0,198,652,R4,0.15,0
2024-09-29,STR023,PRD0155,676,496,318,854,R5,1.13,0
2024-06-23,STR032,PRD0004,145,153,161,137,R2,1.81,0
2024-05-05,STR034,PRD0089,705,274,523,456,R4,2.39,0
2023-12-17,STR014,PRD0115,891,194,445,640,R5,3.27,0
2023-01-08,STR005,PRD0082,871,70,104,837,R1,1.63,0
2024-06-23,STR049,PRD0001,747,0,110,637,R3,3.93,0
2024-05-26,STR027,PRD0135,185,153,248,90,R1,2.81,1
2024-06-02,STR031,PRD0072,869,102,455,516,R5,0.31,0
2023-04-09,STR010,PRD0117,966,107,148,925,R1,0.68,0
2023-05-21,STR046,PRD0117,993,466,14,1445,R3,4.22,0
2024-08-04,STR005,PRD0055,584,141,318,407,R1,0.6,0
2024-03-31,STR029,PRD0135,589,185,299,475,R2,0.81,0
2023-08-20,STR022,PRD0119,128,463,493,98,R3,1.31,1
2024-03-24,STR042,PRD0069,782,292,135,939,R3,2.09,0
2023-06-25,STR021,PRD0144,363,332,43,652,R3,1.56,0
2024-04-28,STR048,PRD0105,923,446,295,1074,R2,3.97,0
2023-08-27,STR004,PRD0005,774,125,454,445,R4,0.37,0
2024-05-05,STR008,PRD0060,508,260,552,216,R2,4.44,0
2024-09-01,STR036,PRD0092,757,290,547,500,R3,4.44,0
2024-01-14,STR018,PRD0015,803,194,115,882,R5,3.94,0
2024-06-16,STR006,PRD0050,716,0,64,652,R2,4.54,0
2023-03-19,STR027,PRD0003,792,284,241,835,R1,4.77,0
2024-05-05,STR030,PRD0102,334,276,452,158,R5,3.7,0
2024-07-07,STR034,PRD0085,852,157,506,503,R4,0.62,0
2023-11-12,STR043,PRD0055,357,20,312,65,R1,4.58,1
2024-09-08,STR029,PRD0032,661,286,153,794,R2,4.5,0
2023-11-12,STR021,PRD0113,868,491,218,1141,R3,4.88,0
2023-03-26,STR040,PRD0102,638,231,351,518,R2,2.95,0
2024-05-12,STR010,PRD0071,270,279,500,49,R1,0.82,1
2024-05-19,STR006,PRD0149,763,285,112,936,R2,0.27,0
2024-08-04,STR040,PRD0070,544,135,437,242,R2,2.51,0
2024-01-21,STR037,PRD0041,400,350,105,645,R1,1.21,0
2024-03-24,STR015,PRD0100,617,87,39,665,R5,0.74,0
2024-02-11,STR002,PRD0002,131,68,108,91,R2,2.16,1
2024-03-17,STR029,PRD0096,549,295,171,673,R2,2.13,0
2024-05-12,STR020,PRD0149,245,207,83,369,R3,1.74,0
2024-04-21,STR038,PRD0154,377,492,163,706,R3,2.28,0
2023-11-26,STR011,PRD0098,809,395,46,1158,R4,3.21,0
2024-05-12,STR043,PRD0067,295,445,104,636,R1,1.14,0
2023-09-17,STR048,PRD0070,996,495,554,937,R2,3.63,0
2024-06-09,STR046,PRD0115,395,16,30,381,R3,3.18,0
2024-02-11,STR015,PRD0134,839,134,578,395,R5,2.26,0
2024-06-02,STR030,PRD0029,739,499,575,663,R5,0.76,0
2024-04-07,STR023,PRD0027,945,28,525,448,R5,4.13,0
2024-04-28,STR016,PRD0071,619,39,169,489,R2,4.99,0
2024-10-27,STR033,PRD0093,563,103,319,347,R1,0.37,0
2024-10-20,STR008,PRD0125,503,245,227,521,R2,4.82,0
2024-09-22,STR006,PRD0019,723,236,315,644,R2,0.5,0
2024-04-28,STR042,PRD0156,484,230,545,169,R3,3.95,0
2023-03-26,STR045,PRD0067,674,273,268,679,R4,1.86,0
2023-04-23,STR036,PRD0125,853,289,249,893,R3,3.36,0
2024-02-04,STR019,PRD0044,952,140,407,685,R3,4.22,0
2024-05-05,STR001,PRD0004,780,105,548,337,R2,4.95,0
2024-06-02,STR041,PRD0001,540,496,315,721,R5,0.04,0
2024-04-14,STR041,PRD0076,765,3,30,738,R5,4.35,0
2024-04-21,STR014,PRD0158,955,441,241,1155,R5,4.32,0
2023-03-26,STR017,PRD0062,856,179,527,508,R2,1.53,0
2024-07-28,STR011,PRD0077,951,415,303,1063,R4,2.02,0
2023-05-07,STR010,PRD0084,743,9,493,259,R1,3.74,0
2023-10-29,STR013,PRD0103,657,179,449,387,R2,2.07,0
2023-08-13,STR031,PRD0138,377,500,208,669,R5,4.7,0
2024-03-10,STR010,PRD0118,448,149,491,106,R1,4.29,0
2023-08-27,STR043,PRD0070,339,410,451,298,R1,0.36,0
2023-09-10,STR039,PRD0049,593,344,216,721,R5,4.93,0
2023-08-13,STR040,PRD0033,120,493,76,537,R2,4.22,0
2024-06-02,STR003,PRD0076,842,251,120,973,R3,4.86,0
2023-01-15,STR018,PRD0055,995,7,187,815,R5,4.33,0
2024-05-19,STR024,PRD0019,166,295,421,40,R5,1.33,1
2024-09-29,STR032,PRD0098,273,5,105,173,R2,1.64,0
2023-07-23,STR044,PRD0063,861,310,226,945,R5,3.65,0
2023-12-03,STR014,PRD0034,660,303,0,963,R5,0.33,0
2023-02-12,STR029,PRD0077,544,35,497,82,R2,4.02,1
2024-12-29,STR001,PRD0029,413,167,356,224,R2,2.23,0
2023-12-10,STR027,PRD0115,811,146,187,770,R1,4.78,0
2024-05-12,STR033,PRD0022,321,471,208,584,R1,0.24,0
2023-09-24,STR012,PRD0130,531,257,173,615,R4,0.27,0
2023-12-03,STR030,PRD0125,774,24,346,452,R5,3.49,0
2023-12-24,STR025,PRD0040,557,379,431,505,R4,1.36,0
2024-01-28,STR021,PRD0131,294,373,245,422,R3,2.68,0
2023-10-22,STR043,PRD0038,451,318,129,640,R1,2.68,0
2024-11-24,STR027,PRD0108,842,233,255,820,R1,0.7,0
2024-11-24,STR019,PRD0156,578,69,189,458,R3,1.3,0
2024-11-24,STR044,PRD0053,659,483,416,726,R5,4.06,0
2024-03-03,STR038,PRD0036,448,126,502,72,R3,4.31,1
2023-04-30,STR015,PRD0051,821,179,420,580,R5,2.13,0
2023-08-13,STR010,PRD0019,775,237,343,669,R1,2.31,0
2023-05-28,STR048,PRD0157,166,441,155,452,R2,3.85,0
2024-04-07,STR044,PRD0021,521,32,369,184,R5,4.75,0
2024-04-28,STR007,PRD0115,104,375,121,358,R5,2.47,0
2024-05-26,STR005,PRD0154,989,297,204,1082,R1,1.18,0
2023-07-02,STR018,PRD0053,378,345,296,427,R5,1.85,0
2024-03-31,STR037,PRD0135,672,40,26,686,R1,2.26,0
2024-12-01,STR050,PRD0135,147,427,71,503,R2,2.07,0
2023-11-19,STR040,PRD0063,190,428,224,394,R2,0.42,0
2024-12-15,STR035,PRD0105,467,498,36,929,R5,2.69,0
2024-04-07,STR029,PRD0010,422,341,131,632,R2,3.13,0
2023-09-24,STR020,PRD0150,629,255,21,863,R3,0.6,0
2023-04-16,STR001,PRD0139,945,165,140,970,R2,3.74,0
2023-03-12,STR040,PRD0153,201,438,563,76,R2,2.07,1
2024-03-24,STR050,PRD0066,773,134,305,602,R2,2.38,0
2023-08-06,STR015,PRD0012,969,232,73,1128,R5,2.86,0
2023-11-19,STR050,PRD0155,425,70,36,459,R2,4.78,0
2024-11-24,STR033,PRD0160,277,256,233,300,R1,4.64,0
2024-12-01,STR026,PRD0107,571,4,504,71,R3,2.03,1
2024-07-28,STR040,PRD0065,870,296,249,917,R2,3.68,0
2024-01-21,STR011,PRD0033,298,93,76,315,R4,1.6,0
2024-02-18,STR012,PRD0133,333,223,20,536,R4,1.81,0
2024-02-11,STR033,PRD0055,813,457,265,1005,R1,4.18,0
2024-03-03,STR030,PRD0146,624,257,411,470,R5,4.21,0
2023-06-25,STR034,PRD0096,408,292,581,119,R4,3.25,0
2024-05-19,STR007,PRD0053,762,76,409,429,R5,2.36,0
2023-02-05,STR033,PRD0047,245,320,114,451,R1,1.04,0
2023-03-26,STR009,PRD0091,126,401,163,364,R5,4.08,0
2024-05-19,STR041,PRD0142,600,87,491,196,R5,3.43,0
2023-10-22,STR012,PRD0087,226,51,211,66,R4,2.81,1
2023-12-24,STR017,PRD0088,150,351,372,129,R2,3.97,0
2023-05-28,STR036,PRD0159,104,389,426,67,R3,0.2,1
2024-12-22,STR015,PRD0112,136,234,270,100,R5,3.44,0
2023-11-12,STR035,PRD0053,389,55,41,403,R5,1.08,0
2024-04-21,STR008,PRD0128,166,32,121,77,R2,3.38,1
2023-07-16,STR012,PRD0087,942,395,496,841,R4,4.57,0
2023-02-26,STR031,PRD0054,264,302,472,94,R5,3.34,1
2023-01-29,STR011,PRD0001,593,97,289,401,R4,4.83,0
2023-09-17,STR001,PRD0051,506,469,338,637,R2,3.06,0
2024-11-10,STR049,PRD0068,867,50,580,337,R3,1.18,0
2024-05-19,STR031,PRD0148,643,363,411,595,R5,0.26,0
2024-01-21,STR008,PRD0001,773,199,321,651,R2,4.79,0
2023-08-06,STR018,PRD0078,707,380,206,881,R5,3.82,0
2024-07-07,STR002,PRD0057,679,495,63,1111,R2,2.19,0
2024-12-29,STR042,PRD0101,528,277,492,313,R3,3.11,0
2023-06-11,STR037,PRD0154,760,207,232,735,R1,2.39,0
2023-10-01,STR014,PRD0001,490,167,260,397,R5,2.71,0
2024-06-16,STR015,PRD0153,191,211,245,157,R5,1.03,0
2023-01-22,STR003,PRD0025,985,371,429,927,R3,3.47,0
2024-02-18,STR048,PRD0022,301,395,81,615,R2,4.99,0
2024-07-14,STR035,PRD0160,123,304,8,419,R5,2.24,0
2023-10-22,STR002,PRD0004,997,458,527,928,R2,3.45,0
2024-04-21,STR039,PRD0148,842,374,361,855,R5,2.74,0
2024-06-30,STR022,PRD0015,230,443,496,177,R3,3.23,0
2023-02-05,STR033,PRD0027,159,169,265,63,R1,3.31,1
2024-07-14,STR007,PRD0075,1000,46,38,1008,R5,2.93,0
2023-08-13,STR036,PRD0135,792,487,272,1007,R3,3.51,0
2023-09-03,STR003,PRD0136,612,432,127,917,R3,1.49,0
2024-04-14,STR040,PRD0150,360,136,241,255,R2,0.94,0
2024-09-29,STR039,PRD0039,834,188,526,496,R5,2.63,0
