RETURN_ID,ORDER_ID,RETURN_DATE,PRODUCT_ID,CUSTOMER_ID,RETURN_REASON,REFUND_AMOUNT,RETURN_STATUS,CHANNEL_ID
RET01604,ORD0003861,2023-11-03,PRD0073,CUS03429,Arrived Late,22845.57,Approved,CH01
RET01605,ORD0008001,2024-09-15,PRD0129,CUS01267,Not as Described,22584.47,Approved,CH02
RET01606,ORD0007842,2024-07-10,PRD0071,CUS02591,Arrived Late,12793.47,Approved,CH01
RET01607,ORD0014358,2024-11-28,PRD0155,CUS03670,Damaged Packaging,1347.19,Approved,CH03
RET01608,ORD0005148,2024-11-18,PRD0138,CUS03943,Defective Product,18657.22,Approved,CH02
RET01609,ORD0005749,2023-03-27,PRD0112,CUS02073,Not as Described,1774.41,Approved,CH03
RET01610,ORD0009869,2024-11-17,PRD0155,CUS01643,Arrived Late,518.15,Pending,CH02
RET01611,ORD0011624,2023-03-22,PRD0141,CUS01450,Damaged Packaging,5318.31,Pending,CH02
RET01612,ORD0006390,2024-06-07,PRD0035,CUS01418,Not as Described,16135.57,Approved,CH03
RET01613,ORD0017988,2023-04-29,PRD0039,CUS02331,Size/Fit Issue,1378.29,Approved,CH01
RET01614,ORD0007029,2023-04-27,PRD0050,CUS00278,Size/Fit Issue,26400.03,Approved,CH01
RET01615,ORD0006973,2023-12-03,PRD0039,CUS01900,Arrived Late,1595.03,Rejected,CH02
RET01616,ORD0004819,2023-04-13,PRD0006,CUS03270,Not as Described,170418.56,Approved,CH02
RET01617,ORD0017038,2024-09-23,PRD0157,CUS00401,Changed Mind,3386.87,Approved,CH02
RET01618,ORD0014525,2023-03-01,PRD0047,CUS04843,Defective Product,20207.51,Approved,CH01
RET01619,ORD0007794,2023-07-10,PRD0130,CUS03594,Arrived Late,4305.63,Approved,CH02
RET01620,ORD0002168,2024-10-08,PRD0026,CUS02129,Not as Described,3697.98,Approved,CH01
RET01621,ORD0003114,2023-07-11,PRD0107,CUS00820,Defective Product,7302.82,Approved,CH01
RET01622,ORD0010083,2024-08-07,PRD0079,CUS02227,Arrived Late,19045.68,Approved,CH02
RET01623,ORD0015706,2024-08-21,PRD0079,CUS01398,Changed Mind,4610.69,Approved,CH03
RET01624,ORD0007989,2024-10-08,PRD0055,CUS03583,Defective Product,3005.28,Approved,CH02
RET01625,ORD0018205,2024-08-11,PRD0106,CUS02657,Size/Fit Issue,2556.58,Approved,CH02
RET01626,ORD0019966,2023-02-14,PRD0106,CUS02312,Wrong Item Delivered,309.67,Pending,CH01
RET01627,ORD0019367,2024-08-15,PRD0043,CUS00944,Size/Fit Issue,6392.15,Approved,CH03
RET01628,ORD0015495,2024-11-10,PRD0145,CUS02307,Arrived Late,2646.6,Approved,CH03
RET01629,ORD0017885,2024-11-24,PRD0033,CUS02733,Changed Mind,8670.24,Approved,CH02
RET01630,ORD0019320,2023-07-16,PRD0107,CUS02443,Changed Mind,7225.28,Approved,CH02
RET01631,ORD0007869,2023-11-06,PRD0063,CUS01567,Wrong Item Delivered,26430.31,Approved,CH03
RET01632,ORD0017381,2023-06-21,PRD0158,CUS00476,Wrong Item Delivered,2775.58,Pending,CH02
RET01633,ORD0015729,2023-11-05,PRD0007,CUS04975,Arrived Late,78266.32,Approved,CH01
RET01634,ORD0012863,2024-03-20,PRD0109,CUS01128,Defective Product,3481.25,Pending,CH02
RET01635,ORD0014826,2023-01-31,PRD0156,CUS02091,Not as Described,1686.64,Approved,CH02
RET01636,ORD0009399,2023-04-27,PRD0024,CUS01503,Damaged Packaging,13418.89,Rejected,CH03
RET01637,ORD0000418,2024-09-20,PRD0018,CUS04783,Arrived Late,88178.03,Approved,CH03
RET01638,ORD0018966,2024-10-04,PRD0062,CUS01998,Not as Described,6654.37,Approved,CH01
RET01639,ORD0016719,2024-11-29,PRD0153,CUS02954,Arrived Late,217.15,Approved,CH01
RET01640,ORD0010862,2024-02-02,PRD0104,CUS02191,Damaged Packaging,4942.31,Approved,CH01
RET01641,ORD0008100,2023-04-14,PRD0011,CUS03873,Defective Product,125535.87,Approved,CH01
RET01642,ORD0007447,2023-11-03,PRD0126,CUS02715,Damaged Packaging,6169.22,Pending,CH03
RET01643,ORD0007360,2024-04-06,PRD0127,CUS02628,Not as Described,15776.42,Approved,CH01
RET01644,ORD0015286,2023-09-19,PRD0107,CUS03754,Wrong Item Delivered,5725.25,Approved,CH01
RET01645,ORD0016080,2024-04-06,PRD0031,CUS03727,Not as Described,1682.61,Approved,CH01
RET01646,ORD0000797,2024-04-16,PRD0092,CUS00064,Arrived Late,1850.98,Pending,CH02
RET01647,ORD0009408,2024-01-20,PRD0083,CUS00649,Size/Fit Issue,17531.16,Approved,CH03
RET01648,ORD0009962,2023-03-08,PRD0121,CUS03982,Defective Product,6796.29,Approved,CH01
RET01649,ORD0010922,2023-08-31,PRD0116,CUS00597,Changed Mind,4326.77,Approved,CH02
RET01650,ORD0009491,2024-12-17,PRD0103,CUS01771,Wrong Item Delivered,934.99,Rejected,CH01
RET01651,ORD0003997,2024-07-05,PRD0114,CUS02620,Not as Described,3297.48,Approved,CH01
RET01652,ORD0012438,2024-07-23,PRD0060,CUS02955,Wrong Item Delivered,15710.79,Approved,CH03
RET01653,ORD0009788,2024-11-04,PRD0015,CUS00100,Wrong Item Delivered,145864.72,Approved,CH02
RET01654,ORD0015736,2023-10-22,PRD0069,CUS01673,Arrived Late,2626.16,Pending,CH03
RET01655,ORD0010492,2024-03-17,PRD0050,CUS00781,Size/Fit Issue,25039.78,Approved,CH01
RET01656,ORD0019124,2024-07-15,PRD0011,CUS00334,Size/Fit Issue,147307.19,Approved,CH02
RET01657,ORD0015280,2024-09-10,PRD0113,CUS02970,Size/Fit Issue,2510.88,Approved,CH02
RET01658,ORD0001950,2024-12-21,PRD0137,CUS04032,Damaged Packaging,11539.43,Approved,CH03
RET01659,ORD0005205,2024-06-02,PRD0079,CUS03066,Not as Described,17652.76,Approved,CH03
RET01660,ORD0007602,2023-01-18,PRD0017,CUS01647,Changed Mind,116807.41,Approved,CH03
RET01661,ORD0002240,2023-12-15,PRD0008,CUS00735,Defective Product,122636.38,Approved,CH02
RET01662,ORD0011009,2024-07-06,PRD0096,CUS02628,Defective Product,7593.02,Approved,CH03
RET01663,ORD0000939,2023-04-30,PRD0132,CUS03251,Damaged Packaging,22106.06,Approved,CH03
RET01664,ORD0006576,2024-08-28,PRD0157,CUS01630,Arrived Late,2670.1,Approved,CH03
RET01665,ORD0002201,2023-03-17,PRD0033,CUS02913,Wrong Item Delivered,13704.6,Approved,CH02
RET01666,ORD0015479,2024-05-02,PRD0126,CUS00541,Arrived Late,5425.01,Pending,CH01
RET01667,ORD0002981,2024-12-28,PRD0129,CUS01516,Changed Mind,24391.91,Pending,CH02
RET01668,ORD0003689,2023-11-03,PRD0032,CUS04655,Not as Described,9712.33,Approved,CH01
RET01669,ORD0017335,2024-11-14,PRD0081,CUS00518,Defective Product,4278.11,Approved,CH03
RET01670,ORD0011343,2023-04-04,PRD0063,CUS01596,Wrong Item Delivered,17859.47,Rejected,CH02
RET01671,ORD0007484,2023-01-16,PRD0146,CUS02832,Size/Fit Issue,898.23,Approved,CH02
RET01672,ORD0017150,2023-05-06,PRD0147,CUS04309,Damaged Packaging,958.62,Pending,CH02
RET01673,ORD0019534,2023-04-04,PRD0050,CUS03352,Arrived Late,26733.78,Approved,CH01
RET01674,ORD0011585,2023-11-30,PRD0121,CUS00455,Defective Product,5516.26,Approved,CH01
RET01675,ORD0000474,2023-10-26,PRD0108,CUS02046,Size/Fit Issue,1462.01,Pending,CH02
RET01676,ORD0006083,2024-12-07,PRD0024,CUS01971,Wrong Item Delivered,16580.88,Approved,CH02
RET01677,ORD0002843,2024-04-19,PRD0074,CUS03266,Defective Product,6986.87,Approved,CH01
RET01678,ORD0003844,2023-03-16,PRD0080,CUS04097,Damaged Packaging,19434.22,Approved,CH02
RET01679,ORD0008327,2024-04-06,PRD0066,CUS00259,Not as Described,25704.22,Approved,CH02
RET01680,ORD0015645,2024-09-07,PRD0039,CUS03539,Damaged Packaging,1270.13,Approved,CH02
RET01681,ORD0015097,2023-12-20,PRD0132,CUS04230,Size/Fit Issue,2327.56,Approved,CH01
RET01682,ORD0001848,2023-08-24,PRD0042,CUS02384,Wrong Item Delivered,1534.59,Approved,CH02
RET01683,ORD0014264,2024-02-02,PRD0105,CUS02330,Arrived Late,3391.74,Approved,CH02
RET01684,ORD0001562,2023-12-13,PRD0009,CUS04408,Defective Product,137851.36,Approved,CH02
RET01685,ORD0009599,2024-03-27,PRD0083,CUS00432,Not as Described,5009.06,Approved,CH02
RET01686,ORD0017320,2023-09-13,PRD0120,CUS01755,Damaged Packaging,2982.96,Rejected,CH02
RET01687,ORD0016161,2023-12-28,PRD0155,CUS04219,Size/Fit Issue,2610.01,Approved,CH01
RET01688,ORD0009276,2024-07-05,PRD0064,CUS03036,Damaged Packaging,4677.29,Approved,CH02
RET01689,ORD0014814,2024-01-22,PRD0088,CUS01594,Changed Mind,9090.06,Pending,CH03
RET01690,ORD0004117,2023-04-15,PRD0112,CUS02722,Defective Product,873.62,Approved,CH03
RET01691,ORD0001144,2024-07-08,PRD0146,CUS01981,Size/Fit Issue,165.22,Approved,CH01
RET01692,ORD0012789,2024-08-02,PRD0140,CUS00805,Wrong Item Delivered,8094.5,Approved,CH03
RET01693,ORD0011136,2024-11-13,PRD0020,CUS03708,Wrong Item Delivered,109111.26,Approved,CH01
RET01694,ORD0005847,2024-10-29,PRD0117,CUS02437,Wrong Item Delivered,3837.55,Approved,CH02
RET01695,ORD0011740,2023-07-29,PRD0142,CUS02910,Size/Fit Issue,387.85,Approved,CH02
RET01696,ORD0001603,2024-10-18,PRD0144,CUS04355,Damaged Packaging,1782.24,Approved,CH02
RET01697,ORD0000520,2023-05-15,PRD0125,CUS04726,Wrong Item Delivered,4143.8,Approved,CH02
RET01698,ORD0006626,2024-10-31,PRD0156,CUS03161,Size/Fit Issue,2366.05,Approved,CH03
RET01699,ORD0005868,2024-09-21,PRD0050,CUS01755,Damaged Packaging,34881.97,Approved,CH01
RET01700,ORD0017299,2023-05-02,PRD0010,CUS03961,Defective Product,54152.8,Approved,CH03
RET01701,ORD0002117,2023-03-23,PRD0075,CUS01042,Arrived Late,3984.08,Approved,CH02
RET01702,ORD0000613,2023-09-07,PRD0050,CUS04723,Changed Mind,26857.14,Pending,CH03
RET01703,ORD0019933,2024-08-16,PRD0069,CUS03049,Wrong Item Delivered,5779.06,Approved,CH01
RET01704,ORD0004771,2023-12-21,PRD0115,CUS04043,Defective Product,1548.25,Approved,CH02
RET01705,ORD0007509,2024-10-20,PRD0089,CUS03920,Size/Fit Issue,3503.05,Pending,CH02
RET01706,ORD0010994,2023-12-06,PRD0121,CUS04971,Defective Product,9634.92,Pending,CH03
RET01707,ORD0019271,2023-07-08,PRD0123,CUS02883,Wrong Item Delivered,2214.0,Approved,CH01
RET01708,ORD0011361,2023-07-18,PRD0055,CUS03789,Arrived Late,4911.27,Pending,CH01
RET01709,ORD0002287,2024-03-24,PRD0122,CUS04355,Arrived Late,14083.77,Rejected,CH01
RET01710,ORD0002782,2023-12-01,PRD0101,CUS02436,Arrived Late,1189.5,Rejected,CH03
RET01711,ORD0004233,2023-06-25,PRD0105,CUS03073,Damaged Packaging,2810.79,Approved,CH01
RET01712,ORD0012441,2023-12-27,PRD0095,CUS03566,Arrived Late,3446.04,Pending,CH01
RET01713,ORD0000656,2023-10-31,PRD0146,CUS01234,Arrived Late,698.03,Approved,CH03
RET01714,ORD0007410,2024-12-15,PRD0105,CUS01043,Defective Product,344.94,Pending,CH02
RET01715,ORD0019776,2024-09-02,PRD0141,CUS04454,Arrived Late,3290.32,Approved,CH01
RET01716,ORD0019603,2024-03-20,PRD0105,CUS03456,Size/Fit Issue,2366.34,Approved,CH02
RET01717,ORD0001469,2024-01-15,PRD0045,CUS02652,Damaged Packaging,31096.89,Approved,CH03
RET01718,ORD0013771,2023-09-22,PRD0044,CUS02341,Wrong Item Delivered,10240.98,Approved,CH03
RET01719,ORD0018508,2023-03-16,PRD0151,CUS03927,Damaged Packaging,2074.88,Approved,CH03
RET01720,ORD0002368,2023-05-29,PRD0003,CUS00029,Size/Fit Issue,28383.59,Approved,CH01
RET01721,ORD0017081,2023-08-08,PRD0032,CUS02069,Size/Fit Issue,18155.01,Rejected,CH03
RET01722,ORD0011082,2023-05-05,PRD0011,CUS02262,Defective Product,40384.99,Approved,CH02
RET01723,ORD0008679,2024-02-06,PRD0031,CUS04225,Not as Described,9550.34,Rejected,CH03
RET01724,ORD0010370,2023-06-27,PRD0011,CUS02816,Arrived Late,70497.07,Pending,CH01
RET01725,ORD0015169,2024-06-27,PRD0141,CUS04689,Arrived Late,4646.01,Approved,CH01
RET01726,ORD0015287,2024-02-01,PRD0089,CUS00770,Not as Described,18851.89,Approved,CH01
RET01727,ORD0015522,2023-07-02,PRD0038,CUS04920,Not as Described,2008.66,Approved,CH02
RET01728,ORD0004692,2024-10-22,PRD0001,CUS04596,Not as Described,6553.23,Approved,CH02
RET01729,ORD0015131,2024-07-27,PRD0031,CUS00038,Not as Described,8210.44,Approved,CH03
RET01730,ORD0005149,2023-09-29,PRD0009,CUS02629,Defective Product,191080.35,Approved,CH03
RET01731,ORD0008167,2023-10-31,PRD0028,CUS04689,Not as Described,11668.93,Rejected,CH03
RET01732,ORD0006889,2024-08-24,PRD0049,CUS04605,Size/Fit Issue,4612.5,Approved,CH01
RET01733,ORD0011485,2024-12-28,PRD0146,CUS04791,Damaged Packaging,114.24,Approved,CH02
RET01734,ORD0012903,2024-07-12,PRD0143,CUS03836,Defective Product,3909.71,Pending,CH03
RET01735,ORD0004321,2024-07-17,PRD0160,CUS01230,Damaged Packaging,430.31,Approved,CH01
RET01736,ORD0017690,2024-06-17,PRD0047,CUS04949,Damaged Packaging,28378.12,Approved,CH02
RET01737,ORD0007835,2024-04-14,PRD0032,CUS04440,Arrived Late,18903.57,Pending,CH02
RET01738,ORD0009291,2024-12-09,PRD0088,CUS04727,Not as Described,3681.5,Approved,CH03
RET01739,ORD0004192,2023-09-21,PRD0086,CUS03334,Not as Described,4361.03,Rejected,CH02
RET01740,ORD0014176,2024-12-27,PRD0055,CUS00291,Damaged Packaging,6366.21,Approved,CH01
RET01741,ORD0016823,2024-02-16,PRD0106,CUS00772,Not as Described,1542.42,Rejected,CH01
RET01742,ORD0016102,2024-06-27,PRD0135,CUS04143,Arrived Late,7624.9,Approved,CH02
RET01743,ORD0008174,2023-08-06,PRD0054,CUS00484,Arrived Late,6843.16,Rejected,CH02
RET01744,ORD0007216,2023-11-03,PRD0017,CUS03785,Changed Mind,55935.43,Approved,CH01
RET01745,ORD0011968,2024-04-12,PRD0119,CUS03510,Defective Product,1716.12,Approved,CH01
RET01746,ORD0018715,2024-07-05,PRD0150,CUS01044,Not as Described,2522.71,Approved,CH03
RET01747,ORD0000649,2023-09-07,PRD0005,CUS01884,Wrong Item Delivered,80052.19,Approved,CH01
RET01748,ORD0005642,2024-10-10,PRD0122,CUS03617,Changed Mind,18110.93,Approved,CH01
RET01749,ORD0017707,2024-12-12,PRD0009,CUS04457,Not as Described,22846.68,Rejected,CH03
RET01750,ORD0011223,2024-11-09,PRD0023,CUS01408,Changed Mind,1649.14,Approved,CH02
RET01751,ORD0019646,2024-08-21,PRD0136,CUS03238,Wrong Item Delivered,3074.05,Rejected,CH01
RET01752,ORD0005772,2024-03-30,PRD0062,CUS01014,Not as Described,1550.56,Approved,CH02
RET01753,ORD0000214,2023-04-16,PRD0082,CUS03433,Damaged Packaging,2487.92,Approved,CH02
RET01754,ORD0004574,2024-06-03,PRD0114,CUS04736,Wrong Item Delivered,1162.81,Approved,CH02
RET01755,ORD0017718,2024-11-07,PRD0046,CUS04651,Not as Described,25277.36,Rejected,CH02
RET01756,ORD0005465,2024-01-17,PRD0021,CUS03248,Wrong Item Delivered,5708.76,Approved,CH01
RET01757,ORD0005484,2023-12-01,PRD0046,CUS04091,Not as Described,9431.35,Pending,CH01
RET01758,ORD0007490,2024-07-26,PRD0061,CUS01148,Size/Fit Issue,2191.3,Approved,CH01
RET01759,ORD0008947,2024-11-04,PRD0025,CUS04001,Damaged Packaging,11235.57,Approved,CH02
RET01760,ORD0003766,2023-03-22,PRD0045,CUS04211,Changed Mind,13193.26,Approved,CH02
RET01761,ORD0011901,2023-09-02,PRD0139,CUS01535,Defective Product,8813.34,Approved,CH03
RET01762,ORD0002492,2024-12-22,PRD0100,CUS03989,Damaged Packaging,4860.12,Approved,CH03
RET01763,ORD0011024,2023-12-23,PRD0128,CUS01385,Arrived Late,4966.19,Approved,CH02
RET01764,ORD0017176,2024-01-07,PRD0079,CUS04587,Size/Fit Issue,4614.94,Approved,CH03
RET01765,ORD0015550,2023-05-11,PRD0054,CUS00041,Wrong Item Delivered,21003.24,Approved,CH03
RET01766,ORD0005883,2023-08-25,PRD0107,CUS02690,Defective Product,2330.85,Approved,CH02
RET01767,ORD0007228,2024-02-20,PRD0093,CUS01477,Defective Product,8024.87,Approved,CH03
RET01768,ORD0015642,2024-11-11,PRD0106,CUS03580,Wrong Item Delivered,1687.7,Approved,CH01
RET01769,ORD0001575,2024-10-31,PRD0040,CUS01689,Changed Mind,2984.62,Approved,CH02
RET01770,ORD0016856,2024-10-10,PRD0090,CUS04394,Damaged Packaging,10690.47,Approved,CH02
RET01771,ORD0000653,2023-10-31,PRD0124,CUS04457,Defective Product,8228.69,Approved,CH02
RET01772,ORD0014037,2024-07-22,PRD0063,CUS02857,Size/Fit Issue,17373.86,Approved,CH01
RET01773,ORD0017854,2024-10-16,PRD0095,CUS02895,Arrived Late,11723.3,Approved,CH01
RET01774,ORD0002373,2024-10-10,PRD0150,CUS02499,Wrong Item Delivered,3783.0,Approved,CH01
RET01775,ORD0012787,2024-05-02,PRD0071,CUS01100,Defective Product,3633.0,Approved,CH02
RET01776,ORD0008553,2023-05-05,PRD0143,CUS01621,Size/Fit Issue,951.53,Approved,CH03
RET01777,ORD0007705,2024-08-26,PRD0107,CUS03104,Damaged Packaging,6077.53,Approved,CH02
RET01778,ORD0000995,2024-08-23,PRD0086,CUS03730,Changed Mind,15921.94,Approved,CH01
RET01779,ORD0011062,2023-03-02,PRD0133,CUS00793,Wrong Item Delivered,4538.18,Approved,CH03
RET01780,ORD0013986,2023-08-29,PRD0062,CUS03638,Damaged Packaging,8454.69,Approved,CH02
RET01781,ORD0004481,2023-08-29,PRD0050,CUS01322,Damaged Packaging,24487.6,Approved,CH03
RET01782,ORD0011386,2023-03-31,PRD0081,CUS03068,Damaged Packaging,4584.07,Approved,CH01
RET01783,ORD0000950,2023-06-08,PRD0021,CUS01989,Size/Fit Issue,3596.02,Approved,CH01
RET01784,ORD0007614,2024-10-17,PRD0017,CUS01687,Damaged Packaging,88077.23,Pending,CH01
RET01785,ORD0017695,2024-03-21,PRD0055,CUS00549,Not as Described,14977.4,Pending,CH01
RET01786,ORD0013163,2023-04-28,PRD0069,CUS00186,Not as Described,6339.53,Pending,CH02
RET01787,ORD0011604,2024-11-12,PRD0020,CUS01346,Defective Product,85120.54,Pending,CH03
RET01788,ORD0014889,2024-12-04,PRD0008,CUS01583,Damaged Packaging,74775.14,Pending,CH02
RET01789,ORD0005920,2023-07-22,PRD0109,CUS03035,Not as Described,1913.57,Pending,CH03
RET01790,ORD0005658,2023-04-03,PRD0109,CUS03403,Defective Product,5116.4,Rejected,CH02
RET01791,ORD0001399,2023-11-24,PRD0002,CUS01229,Wrong Item Delivered,74165.42,Approved,CH01
RET01792,ORD0015954,2023-10-20,PRD0065,CUS03242,Size/Fit Issue,10458.67,Approved,CH01
RET01793,ORD0018417,2023-12-30,PRD0126,CUS04577,Damaged Packaging,10189.29,Approved,CH02
RET01794,ORD0009661,2023-03-10,PRD0121,CUS04086,Defective Product,10816.2,Approved,CH01
RET01795,ORD0011590,2024-03-08,PRD0051,CUS00163,Size/Fit Issue,13303.13,Approved,CH01
RET01796,ORD0011218,2023-12-23,PRD0042,CUS00337,Size/Fit Issue,12006.77,Approved,CH01
RET01797,ORD0006529,2024-11-02,PRD0067,CUS00069,Wrong Item Delivered,12092.35,Rejected,CH01
RET01798,ORD0012777,2023-02-02,PRD0123,CUS04882,Defective Product,12139.67,Approved,CH02
RET01799,ORD0005670,2023-07-14,PRD0158,CUS00776,Damaged Packaging,1343.91,Pending,CH02
RET01800,ORD0016908,2024-10-29,PRD0060,CUS03641,Damaged Packaging,3099.63,Approved,CH01
RET01801,ORD0006291,2023-06-30,PRD0007,CUS01723,Wrong Item Delivered,105201.55,Approved,CH02
RET01802,ORD0004952,2023-01-15,PRD0149,CUS01999,Size/Fit Issue,1949.15,Pending,CH02
RET01803,ORD0003665,2024-10-14,PRD0055,CUS02364,Changed Mind,18833.87,Approved,CH01
RET01804,ORD0005048,2023-11-21,PRD0075,CUS03653,Wrong Item Delivered,15472.82,Rejected,CH03
RET01805,ORD0005990,2024-04-07,PRD0029,CUS00142,Changed Mind,10071.96,Pending,CH02
RET01806,ORD0015034,2024-07-25,PRD0124,CUS04696,Wrong Item Delivered,18715.73,Pending,CH03
RET01807,ORD0007539,2023-03-31,PRD0003,CUS00662,Not as Described,25008.15,Approved,CH01
RET01808,ORD0006099,2024-01-07,PRD0016,CUS02078,Damaged Packaging,72701.84,Approved,CH01
RET01809,ORD0000584,2024-09-10,PRD0094,CUS04582,Arrived Late,1294.94,Rejected,CH01
RET01810,ORD0002851,2023-05-21,PRD0113,CUS03095,Wrong Item Delivered,227.72,Approved,CH02
RET01811,ORD0008506,2023-04-24,PRD0099,CUS01556,Not as Described,5739.52,Approved,CH02
RET01812,ORD0011668,2023-05-30,PRD0118,CUS03960,Changed Mind,2337.47,Rejected,CH01
RET01813,ORD0012711,2024-02-08,PRD0056,CUS02410,Wrong Item Delivered,13093.7,Approved,CH02
RET01814,ORD0008464,2024-04-24,PRD0059,CUS01751,Arrived Late,8550.43,Approved,CH01
RET01815,ORD0000319,2023-07-11,PRD0111,CUS03787,Changed Mind,372.6,Approved,CH01
RET01816,ORD0006711,2024-04-03,PRD0131,CUS02290,Defective Product,8062.71,Rejected,CH03
RET01817,ORD0001485,2024-07-26,PRD0131,CUS03096,Damaged Packaging,10524.1,Approved,CH01
RET01818,ORD0005996,2023-02-03,PRD0021,CUS01095,Not as Described,8453.91,Approved,CH02
RET01819,ORD0007221,2024-03-29,PRD0005,CUS02041,Size/Fit Issue,26868.96,Approved,CH03
RET01820,ORD0008023,2023-06-25,PRD0035,CUS03220,Wrong Item Delivered,8361.29,Approved,CH02
RET01821,ORD0014800,2023-12-15,PRD0119,CUS00520,Damaged Packaging,2407.62,Approved,CH02
RET01822,ORD0018816,2024-03-15,PRD0040,CUS03689,Wrong Item Delivered,5390.19,Approved,CH03
RET01823,ORD0019939,2023-08-27,PRD0057,CUS04059,Changed Mind,7890.77,Pending,CH01
RET01824,ORD0007421,2024-12-03,PRD0067,CUS02756,Size/Fit Issue,11310.73,Approved,CH02
RET01825,ORD0019973,2024-02-08,PRD0088,CUS03031,Damaged Packaging,7164.69,Rejected,CH02
RET01826,ORD0006034,2024-06-23,PRD0043,CUS03396,Damaged Packaging,21640.63,Approved,CH02
RET01827,ORD0008079,2023-07-28,PRD0119,CUS02905,Size/Fit Issue,2205.17,Approved,CH01
RET01828,ORD0003322,2023-08-10,PRD0145,CUS03036,Wrong Item Delivered,1242.82,Approved,CH03
RET01829,ORD0007540,2023-02-28,PRD0146,CUS03484,Size/Fit Issue,308.37,Approved,CH02
RET01830,ORD0009845,2024-12-07,PRD0032,CUS01439,Arrived Late,11809.0,Approved,CH02
RET01831,ORD0018458,2024-04-02,PRD0126,CUS02941,Arrived Late,12877.43,Approved,CH01
RET01832,ORD0017211,2024-02-04,PRD0067,CUS02008,Not as Described,4964.29,Approved,CH02
RET01833,ORD0014989,2024-01-15,PRD0123,CUS01659,Defective Product,15157.02,Rejected,CH01
RET01834,ORD0016648,2024-09-19,PRD0026,CUS02152,Wrong Item Delivered,11673.51,Approved,CH01
RET01835,ORD0014690,2024-11-12,PRD0150,CUS03790,Changed Mind,921.84,Pending,CH01
RET01836,ORD0000043,2024-09-12,PRD0009,CUS02671,Not as Described,232010.79,Approved,CH03
RET01837,ORD0009598,2024-04-19,PRD0039,CUS01074,Not as Described,6684.61,Approved,CH03
RET01838,ORD0017137,2024-12-23,PRD0082,CUS00660,Size/Fit Issue,7798.95,Approved,CH02
RET01839,ORD0019514,2023-07-26,PRD0107,CUS00451,Wrong Item Delivered,2278.45,Approved,CH01
RET01840,ORD0018761,2024-12-22,PRD0105,CUS03757,Changed Mind,3089.33,Approved,CH02
RET01841,ORD0007817,2023-07-04,PRD0107,CUS04050,Arrived Late,4053.99,Approved,CH02
RET01842,ORD0007214,2024-06-02,PRD0136,CUS01422,Defective Product,1042.78,Approved,CH03
RET01843,ORD0003319,2023-08-14,PRD0059,CUS00681,Not as Described,23651.46,Rejected,CH01
RET01844,ORD0014937,2024-02-17,PRD0046,CUS01168,Wrong Item Delivered,6327.64,Pending,CH02
RET01845,ORD0001091,2023-02-24,PRD0018,CUS02755,Not as Described,11626.63,Pending,CH02
RET01846,ORD0007712,2024-04-16,PRD0070,CUS00342,Defective Product,12232.73,Rejected,CH01
RET01847,ORD0007481,2023-03-21,PRD0031,CUS01008,Not as Described,9406.46,Approved,CH01
RET01848,ORD0007723,2024-04-04,PRD0054,CUS03317,Size/Fit Issue,21409.42,Approved,CH02
RET01849,ORD0014424,2024-05-05,PRD0121,CUS00812,Not as Described,9068.73,Approved,CH01
RET01850,ORD0001176,2023-08-11,PRD0149,CUS04728,Damaged Packaging,776.45,Approved,CH02
RET01851,ORD0007114,2023-12-04,PRD0135,CUS01914,Arrived Late,2487.42,Approved,CH01
RET01852,ORD0001832,2023-04-23,PRD0053,CUS03963,Size/Fit Issue,25826.53,Approved,CH02
RET01853,ORD0010599,2024-12-23,PRD0092,CUS02070,Size/Fit Issue,4168.69,Approved,CH02
RET01854,ORD0004194,2024-10-23,PRD0079,CUS02971,Changed Mind,15742.41,Approved,CH03
RET01855,ORD0010195,2024-12-27,PRD0021,CUS01853,Size/Fit Issue,7619.97,Rejected,CH02
RET01856,ORD0015883,2024-05-09,PRD0155,CUS03449,Not as Described,2470.55,Rejected,CH03
RET01857,ORD0019101,2023-01-24,PRD0055,CUS04264,Arrived Late,25187.81,Rejected,CH02
RET01858,ORD0003974,2024-06-05,PRD0137,CUS04521,Defective Product,14164.4,Approved,CH01
RET01859,ORD0006217,2023-10-09,PRD0057,CUS00018,Defective Product,72760.28,Pending,CH01
RET01860,ORD0017484,2023-12-08,PRD0040,CUS00620,Wrong Item Delivered,683.44,Pending,CH01
RET01861,ORD0016409,2024-02-24,PRD0136,CUS00988,Changed Mind,7318.14,Approved,CH02
RET01862,ORD0007464,2023-10-18,PRD0060,CUS01503,Changed Mind,2088.39,Approved,CH01
RET01863,ORD0008396,2023-02-01,PRD0154,CUS00679,Changed Mind,754.53,Approved,CH01
RET01864,ORD0007062,2023-02-16,PRD0065,CUS02534,Damaged Packaging,19870.38,Approved,CH02
RET01865,ORD0004886,2023-01-19,PRD0063,CUS02221,Defective Product,9263.22,Approved,CH03
RET01866,ORD0000482,2024-06-16,PRD0050,CUS01971,Damaged Packaging,43675.39,Pending,CH01
RET01867,ORD0011760,2023-07-10,PRD0149,CUS00393,Size/Fit Issue,1376.44,Rejected,CH02
RET01868,ORD0000848,2023-06-02,PRD0057,CUS03291,Not as Described,11710.2,Approved,CH02
RET01869,ORD0004444,2023-07-22,PRD0063,CUS04028,Wrong Item Delivered,21995.25,Approved,CH01
