account_id,district_id,frequency,Date,Account_type,Card_Assigned
2352,70,MONTHLY ISSUANCE,2018-01-21,NRI account,Silver
484,1,MONTHLY ISSUANCE,2018-01-20,Salary account,Silver
217,77,MONTHLY ISSUANCE,2018-01-20,Salary account,Silver
3777,70,MONTHLY ISSUANCE,2018-01-19,NRI account,Silver
2414,1,MONTHLY ISSUANCE,2018-01-19,Savings account,Silver
9814,64,WEEKLY ISSUANCE,2018-01-19,Salary account,Diamond
2681,28,MONTHLY ISSUANCE,2018-01-19,Salary account,Silver
2185,67,MONTHLY ISSUANCE,2018-01-18,Salary account,Silver
1446,57,MONTHLY ISSUANCE,2018-01-18,Salary account,Silver
915,72,MONTHLY ISSUANCE,2018-01-18,Savings account,Silver
839,16,MONTHLY ISSUANCE,2018-01-17,Savings account,Silver
1625,1,MONTHLY ISSUANCE,2018-01-17,NRI account,Silver
2563,48,MONTHLY ISSUANCE,2018-01-17,NRI account,Silver
1414,58,MONTHLY ISSUANCE,2018-01-17,Savings account,Silver
7562,72,WEEKLY ISSUANCE,2018-01-17,Salary account,Diamond
3812,72,MONTHLY ISSUANCE,2018-01-16,NRI account,Silver
4368,1,MONTHLY ISSUANCE,2018-01-16,Savings account,Silver
2729,40,MONTHLY ISSUANCE,2018-01-16,Savings account,Silver
2446,3,MONTHLY ISSUANCE,2018-01-16,Savings account,Silver
10630,41,MONTHLY ISSUANCE,2018-01-15,Savings account,Silver
3981,23,MONTHLY ISSUANCE,2018-01-15,NRI account,Silver
3244,56,MONTHLY ISSUANCE,2018-01-14,Salary account,Silver
1437,50,MONTHLY ISSUANCE,2018-01-13,Salary account,Silver
756,65,MONTHLY ISSUANCE,2018-01-13,Salary account,Silver
8092,54,MONTHLY ISSUANCE,2018-01-11,Salary account,Silver
2421,18,MONTHLY ISSUANCE,2018-01-11,NRI account,Silver
2923,43,MONTHLY ISSUANCE,2018-01-10,Salary account,Silver
3641,7,MONTHLY ISSUANCE,2018-01-09,Savings account,Silver
5650,10,ISSUANCE AFTER TRANSACTION,2018-01-08,NRI account,Gold
1955,49,MONTHLY ISSUANCE,2018-01-07,Savings account,Silver
3128,1,MONTHLY ISSUANCE,2018-01-06,Savings account,Silver
2978,74,MONTHLY ISSUANCE,2018-01-06,Savings account,Silver
3141,1,WEEKLY ISSUANCE,2018-01-06,Salary account,Diamond
3250,1,MONTHLY ISSUANCE,2018-01-06,NRI account,Silver
2163,17,MONTHLY ISSUANCE,2018-01-05,NRI account,Silver
2239,25,MONTHLY ISSUANCE,2018-01-05,Salary account,Silver
1706,1,MONTHLY ISSUANCE,2018-01-05,Savings account,Silver
7795,64,MONTHLY ISSUANCE,2018-01-05,Savings account,Silver
2077,29,MONTHLY ISSUANCE,2018-01-04,Savings account,Silver
685,37,WEEKLY ISSUANCE,2018-01-04,NRI account,Diamond
1331,59,MONTHLY ISSUANCE,2018-01-03,NRI account,Silver
2355,1,MONTHLY ISSUANCE,2018-01-03,Salary account,Silver
3482,70,MONTHLY ISSUANCE,2018-01-03,Savings account,Silver
4503,50,MONTHLY ISSUANCE,2018-01-03,NRI account,Silver
2322,33,MONTHLY ISSUANCE,2018-01-02,Savings account,Silver
3006,64,MONTHLY ISSUANCE,2018-01-01,NRI account,Silver
1394,32,MONTHLY ISSUANCE,2017-12-27,Salary account,Silver
3621,32,MONTHLY ISSUANCE,2017-12-25,NRI account,Silver
1835,74,MONTHLY ISSUANCE,2017-12-24,Salary account,Silver
10728,71,MONTHLY ISSUANCE,2017-12-23,NRI account,Silver
2384,40,MONTHLY ISSUANCE,2017-12-23,Savings account,Silver
3643,1,MONTHLY ISSUANCE,2017-12-22,Salary account,Silver
802,15,MONTHLY ISSUANCE,2017-12-20,Salary account,Silver
3567,5,MONTHLY ISSUANCE,2017-12-20,Savings account,Silver
68,37,ISSUANCE AFTER TRANSACTION,2017-12-20,Salary account,Gold
1417,75,MONTHLY ISSUANCE,2017-12-20,Salary account,Silver
2524,1,MONTHLY ISSUANCE,2017-12-19,Savings account,Silver
3903,58,MONTHLY ISSUANCE,2017-12-19,NRI account,Silver
8856,15,MONTHLY ISSUANCE,2017-12-18,Savings account,Silver
2808,1,MONTHLY ISSUANCE,2017-12-18,Salary account,Silver
5357,70,MONTHLY ISSUANCE,2017-12-18,NRI account,Silver
775,1,MONTHLY ISSUANCE,2017-12-18,Savings account,Silver
3279,46,WEEKLY ISSUANCE,2017-12-17,NRI account,Diamond
1011,45,MONTHLY ISSUANCE,2017-12-17,Savings account,Silver
359,11,MONTHLY ISSUANCE,2017-12-11,Salary account,Silver
2343,68,MONTHLY ISSUANCE,2017-12-09,NRI account,Silver
594,54,MONTHLY ISSUANCE,2017-12-09,Salary account,Silver
4434,41,MONTHLY ISSUANCE,2017-12-09,Savings account,Silver
3489,9,MONTHLY ISSUANCE,2017-12-08,NRI account,Silver
3348,4,MONTHLY ISSUANCE,2017-12-08,Savings account,Silver
2809,73,MONTHLY ISSUANCE,2017-12-08,NRI account,Silver
3364,21,WEEKLY ISSUANCE,2017-12-08,Savings account,Diamond
2546,1,MONTHLY ISSUANCE,2017-12-08,NRI account,Silver
1436,3,MONTHLY ISSUANCE,2017-12-07,Salary account,Silver
1307,56,MONTHLY ISSUANCE,2017-12-05,NRI account,Silver
2121,64,MONTHLY ISSUANCE,2017-12-05,NRI account,Silver
1919,18,MONTHLY ISSUANCE,2017-12-04,Salary account,Silver
8411,20,MONTHLY ISSUANCE,2017-12-02,Savings account,Silver
3369,8,MONTHLY ISSUANCE,2017-12-01,Savings account,Silver
9731,54,ISSUANCE AFTER TRANSACTION,2017-12-01,Savings account,Gold
1578,48,MONTHLY ISSUANCE,2017-12-01,Savings account,Silver
2027,19,MONTHLY ISSUANCE,2017-11-28,Savings account,Silver
1294,71,MONTHLY ISSUANCE,2017-11-27,Salary account,Silver
106,63,MONTHLY ISSUANCE,2017-11-27,Salary account,Silver
2707,61,MONTHLY ISSUANCE,2017-11-27,Savings account,Silver
2028,7,WEEKLY ISSUANCE,2017-11-26,Salary account,Diamond
3752,1,MONTHLY ISSUANCE,2017-11-25,Salary account,Silver
11186,12,MONTHLY ISSUANCE,2017-11-24,Savings account,Silver
29,7,MONTHLY ISSUANCE,2017-11-24,Savings account,Silver
2044,6,MONTHLY ISSUANCE,2017-11-23,Salary account,Silver
449,19,MONTHLY ISSUANCE,2017-11-22,Savings account,Silver
2218,19,MONTHLY ISSUANCE,2017-11-21,Savings account,Silver
1708,22,MONTHLY ISSUANCE,2017-11-21,Salary account,Silver
1583,69,ISSUANCE AFTER TRANSACTION,2017-11-17,NRI account,Gold
1554,47,MONTHLY ISSUANCE,2017-11-15,NRI account,Silver
5632,5,WEEKLY ISSUANCE,2017-11-15,NRI account,Diamond
940,37,MONTHLY ISSUANCE,2017-11-15,Salary account,Silver
2572,64,ISSUANCE AFTER TRANSACTION,2017-11-13,Savings account,Gold
2377,77,MONTHLY ISSUANCE,2017-11-13,Salary account,Silver
4476,24,MONTHLY ISSUANCE,2017-11-10,Salary account,Silver
4082,49,MONTHLY ISSUANCE,2017-11-08,Savings account,Silver
2541,57,MONTHLY ISSUANCE,2017-11-08,Salary account,Silver
3576,58,MONTHLY ISSUANCE,2017-11-07,Savings account,Silver
3663,67,MONTHLY ISSUANCE,2017-11-06,NRI account,Silver
973,54,MONTHLY ISSUANCE,2017-11-05,Salary account,Silver
2365,42,MONTHLY ISSUANCE,2017-11-04,Savings account,Silver
1168,29,MONTHLY ISSUANCE,2017-11-03,Salary account,Silver
960,4,ISSUANCE AFTER TRANSACTION,2017-11-02,Salary account,Gold
201,63,MONTHLY ISSUANCE,2017-11-02,Savings account,Silver
1993,68,MONTHLY ISSUANCE,2017-10-30,Savings account,Silver
1076,1,MONTHLY ISSUANCE,2017-10-30,Salary account,Silver
3419,1,MONTHLY ISSUANCE,2017-10-29,NRI account,Silver
2536,41,MONTHLY ISSUANCE,2017-10-28,NRI account,Silver
1295,15,MONTHLY ISSUANCE,2017-10-28,Salary account,Silver
1109,66,MONTHLY ISSUANCE,2017-10-27,Salary account,Silver
1441,50,MONTHLY ISSUANCE,2017-10-25,Salary account,Silver
1958,40,MONTHLY ISSUANCE,2017-10-24,Salary account,Silver
3058,44,MONTHLY ISSUANCE,2017-10-23,Salary account,Silver
5422,66,MONTHLY ISSUANCE,2017-10-22,NRI account,Silver
988,10,MONTHLY ISSUANCE,2017-10-22,Savings account,Silver
2949,1,MONTHLY ISSUANCE,2017-10-21,Salary account,Silver
3849,75,MONTHLY ISSUANCE,2017-10-21,NRI account,Silver
67,16,MONTHLY ISSUANCE,2017-10-19,NRI account,Silver
2790,1,MONTHLY ISSUANCE,2017-10-18,Savings account,Silver
3756,39,WEEKLY ISSUANCE,2017-10-17,NRI account,Diamond
654,63,MONTHLY ISSUANCE,2017-10-16,NRI account,Silver
4283,39,MONTHLY ISSUANCE,2017-10-16,Savings account,Silver
2924,56,MONTHLY ISSUANCE,2017-10-16,Salary account,Silver
3622,53,MONTHLY ISSUANCE,2017-10-15,NRI account,Silver
1312,23,MONTHLY ISSUANCE,2017-10-15,Savings account,Silver
2742,23,MONTHLY ISSUANCE,2017-10-15,Savings account,Silver
8127,37,MONTHLY ISSUANCE,2017-10-13,Savings account,Silver
596,31,MONTHLY ISSUANCE,2017-10-13,NRI account,Silver
2788,54,MONTHLY ISSUANCE,2017-10-12,NRI account,Silver
2463,56,MONTHLY ISSUANCE,2017-10-11,Savings account,Silver
3860,4,MONTHLY ISSUANCE,2017-10-11,NRI account,Silver
2840,15,MONTHLY ISSUANCE,2017-10-09,NRI account,Silver
2430,3,MONTHLY ISSUANCE,2017-10-09,Salary account,Silver
1559,14,MONTHLY ISSUANCE,2017-10-08,Salary account,Silver
2195,73,MONTHLY ISSUANCE,2017-10-08,Salary account,Silver
1205,73,MONTHLY ISSUANCE,2017-10-08,Savings account,Silver
2059,37,MONTHLY ISSUANCE,2017-10-08,Savings account,Silver
2333,45,MONTHLY ISSUANCE,2017-10-08,NRI account,Silver
3074,74,WEEKLY ISSUANCE,2017-10-08,NRI account,Diamond
3878,23,MONTHLY ISSUANCE,2017-10-07,Salary account,Silver
2363,47,MONTHLY ISSUANCE,2017-10-07,Savings account,Silver
1421,71,MONTHLY ISSUANCE,2017-10-05,Savings account,Silver
1934,46,MONTHLY ISSUANCE,2017-10-05,NRI account,Silver
3827,1,MONTHLY ISSUANCE,2017-10-04,NRI account,Silver
939,55,MONTHLY ISSUANCE,2017-10-04,Salary account,Silver
2905,74,MONTHLY ISSUANCE,2017-10-03,Savings account,Silver
2627,76,MONTHLY ISSUANCE,2017-10-02,Savings account,Silver
2025,19,MONTHLY ISSUANCE,2017-10-02,Savings account,Silver
3975,20,MONTHLY ISSUANCE,2017-10-02,NRI account,Silver
11359,61,MONTHLY ISSUANCE,2017-10-01,NRI account,Silver
3457,54,MONTHLY ISSUANCE,2017-10-01,Salary account,Silver
1333,21,MONTHLY ISSUANCE,2017-09-29,Savings account,Silver
1828,1,MONTHLY ISSUANCE,2017-09-28,Savings account,Silver
6,51,MONTHLY ISSUANCE,2017-09-27,Salary account,Silver
3555,32,MONTHLY ISSUANCE,2017-09-26,Salary account,Silver
716,47,MONTHLY ISSUANCE,2017-09-25,Savings account,Silver
1352,1,MONTHLY ISSUANCE,2017-09-23,Savings account,Silver
851,15,MONTHLY ISSUANCE,2017-09-23,Salary account,Silver
1989,48,MONTHLY ISSUANCE,2017-09-21,Salary account,Silver
577,29,MONTHLY ISSUANCE,2017-09-20,NRI account,Silver
2960,19,MONTHLY ISSUANCE,2017-09-20,Savings account,Silver
2267,54,WEEKLY ISSUANCE,2017-09-20,NRI account,Diamond
3336,51,MONTHLY ISSUANCE,2017-09-19,Salary account,Silver
1653,1,MONTHLY ISSUANCE,2017-09-19,NRI account,Silver
318,36,MONTHLY ISSUANCE,2017-09-16,Salary account,Silver
1301,18,MONTHLY ISSUANCE,2017-09-15,NRI account,Silver
3288,54,MONTHLY ISSUANCE,2017-09-15,NRI account,Silver
3142,2,MONTHLY ISSUANCE,2017-09-14,NRI account,Silver
1878,52,WEEKLY ISSUANCE,2017-09-13,NRI account,Diamond
3712,3,MONTHLY ISSUANCE,2017-09-13,Salary account,Silver
2030,51,MONTHLY ISSUANCE,2017-09-13,NRI account,Silver
3869,72,MONTHLY ISSUANCE,2017-09-13,Salary account,Silver
1908,20,MONTHLY ISSUANCE,2017-09-13,Savings account,Silver
3926,72,MONTHLY ISSUANCE,2017-09-11,NRI account,Silver
6321,1,MONTHLY ISSUANCE,2017-09-10,NRI account,Silver
518,74,MONTHLY ISSUANCE,2017-09-09,Salary account,Silver
3049,61,MONTHLY ISSUANCE,2017-09-08,Salary account,Silver
3730,17,MONTHLY ISSUANCE,2017-09-08,Savings account,Silver
1714,72,MONTHLY ISSUANCE,2017-09-08,Savings account,Silver
1975,19,MONTHLY ISSUANCE,2017-09-07,NRI account,Silver
8899,1,WEEKLY ISSUANCE,2017-09-05,NRI account,Diamond
3478,30,MONTHLY ISSUANCE,2017-09-04,Savings account,Silver
7546,43,MONTHLY ISSUANCE,2017-09-03,Savings account,Silver
1766,28,MONTHLY ISSUANCE,2017-09-03,NRI account,Silver
1292,3,MONTHLY ISSUANCE,2017-09-03,NRI account,Silver
3797,64,MONTHLY ISSUANCE,2017-09-03,Savings account,Silver
2596,1,MONTHLY ISSUANCE,2017-09-02,NRI account,Silver
9006,40,WEEKLY ISSUANCE,2017-09-02,Salary account,Diamond
3579,53,MONTHLY ISSUANCE,2017-09-02,NRI account,Silver
710,25,MONTHLY ISSUANCE,2017-09-02,Savings account,Silver
1105,55,MONTHLY ISSUANCE,2017-09-01,Savings account,Silver
3608,72,WEEKLY ISSUANCE,2017-08-30,Savings account,Diamond
7523,63,MONTHLY ISSUANCE,2017-08-29,Savings account,Silver
3533,74,MONTHLY ISSUANCE,2017-08-29,Savings account,Silver
422,53,WEEKLY ISSUANCE,2017-08-29,NRI account,Diamond
3226,65,MONTHLY ISSUANCE,2017-08-28,NRI account,Silver
3612,70,MONTHLY ISSUANCE,2017-08-27,Savings account,Silver
4580,9,MONTHLY ISSUANCE,2017-08-27,Salary account,Silver
2401,16,MONTHLY ISSUANCE,2017-08-26,Savings account,Silver
3425,70,MONTHLY ISSUANCE,2017-08-24,Salary account,Silver
1327,65,MONTHLY ISSUANCE,2017-08-24,Savings account,Silver
8776,64,MONTHLY ISSUANCE,2017-08-24,Savings account,Silver
2798,70,MONTHLY ISSUANCE,2017-08-24,Savings account,Silver
3625,3,MONTHLY ISSUANCE,2017-08-22,Savings account,Silver
1911,68,MONTHLY ISSUANCE,2017-08-21,Salary account,Silver
635,21,MONTHLY ISSUANCE,2017-08-21,Savings account,Silver
4131,5,MONTHLY ISSUANCE,2017-08-19,Savings account,Silver
377,70,MONTHLY ISSUANCE,2017-08-19,Savings account,Silver
1398,62,MONTHLY ISSUANCE,2017-08-18,Savings account,Silver
1246,58,MONTHLY ISSUANCE,2017-08-18,Savings account,Silver
1592,38,MONTHLY ISSUANCE,2017-08-18,Salary account,Silver
3728,10,MONTHLY ISSUANCE,2017-08-18,NRI account,Silver
9192,1,MONTHLY ISSUANCE,2017-08-16,Savings account,Silver
1360,71,MONTHLY ISSUANCE,2017-08-14,Savings account,Silver
2747,1,MONTHLY ISSUANCE,2017-08-14,Savings account,Silver
3017,75,MONTHLY ISSUANCE,2017-08-12,Salary account,Silver
3112,38,MONTHLY ISSUANCE,2017-08-12,Savings account,Silver
610,74,MONTHLY ISSUANCE,2017-08-11,Salary account,Silver
3536,24,MONTHLY ISSUANCE,2017-08-11,Salary account,Silver
1017,14,MONTHLY ISSUANCE,2017-08-11,Salary account,Silver
1579,57,MONTHLY ISSUANCE,2017-08-09,Salary account,Silver
3167,18,MONTHLY ISSUANCE,2017-08-08,Savings account,Silver
582,12,MONTHLY ISSUANCE,2017-08-05,Salary account,Silver
1848,1,MONTHLY ISSUANCE,2017-08-04,Salary account,Silver
3497,76,MONTHLY ISSUANCE,2017-08-02,Salary account,Silver
4995,20,WEEKLY ISSUANCE,2017-08-01,Salary account,Diamond
1022,33,WEEKLY ISSUANCE,2017-08-01,Salary account,Diamond
1797,24,MONTHLY ISSUANCE,2017-08-01,Salary account,Silver
2912,74,MONTHLY ISSUANCE,2017-07-30,Savings account,Silver
6738,62,MONTHLY ISSUANCE,2017-07-28,NRI account,Silver
2606,1,MONTHLY ISSUANCE,2017-07-27,NRI account,Silver
709,19,MONTHLY ISSUANCE,2017-07-25,NRI account,Silver
629,31,MONTHLY ISSUANCE,2017-07-25,Salary account,Silver
427,8,MONTHLY ISSUANCE,2017-07-24,Savings account,Silver
2470,16,MONTHLY ISSUANCE,2017-07-23,Savings account,Silver
9627,65,ISSUANCE AFTER TRANSACTION,2017-07-22,NRI account,Gold
2654,56,MONTHLY ISSUANCE,2017-07-21,NRI account,Silver
662,21,MONTHLY ISSUANCE,2017-07-18,Savings account,Silver
2615,68,MONTHLY ISSUANCE,2017-07-17,Savings account,Silver
3503,1,MONTHLY ISSUANCE,2017-07-17,NRI account,Silver
3921,18,MONTHLY ISSUANCE,2017-07-17,Salary account,Silver
2819,35,MONTHLY ISSUANCE,2017-07-16,Salary account,Silver
478,58,MONTHLY ISSUANCE,2017-07-16,NRI account,Silver
5574,13,WEEKLY ISSUANCE,2017-07-14,NRI account,Diamond
741,54,MONTHLY ISSUANCE,2017-07-14,Savings account,Silver
90,1,MONTHLY ISSUANCE,2017-07-13,NRI account,Silver
901,60,MONTHLY ISSUANCE,2017-07-10,NRI account,Silver
7765,52,WEEKLY ISSUANCE,2017-07-10,Savings account,Diamond
1012,65,MONTHLY ISSUANCE,2017-07-09,Savings account,Silver
4276,43,MONTHLY ISSUANCE,2017-07-09,Savings account,Silver
964,26,MONTHLY ISSUANCE,2017-07-08,Savings account,Silver
711,70,MONTHLY ISSUANCE,2017-07-06,Savings account,Silver
352,39,MONTHLY ISSUANCE,2017-07-04,Salary account,Silver
1291,1,MONTHLY ISSUANCE,2017-07-04,NRI account,Silver
161,28,MONTHLY ISSUANCE,2017-07-04,NRI account,Silver
200,17,MONTHLY ISSUANCE,2017-07-03,Salary account,Silver
2471,6,MONTHLY ISSUANCE,2017-07-03,NRI account,Silver
3805,9,MONTHLY ISSUANCE,2017-07-02,Savings account,Silver
10093,1,WEEKLY ISSUANCE,2017-07-01,Savings account,Diamond
3275,74,MONTHLY ISSUANCE,2017-06-29,Salary account,Silver
8492,2,MONTHLY ISSUANCE,2017-06-29,Savings account,Silver
1938,1,MONTHLY ISSUANCE,2017-06-25,NRI account,Silver
1870,10,MONTHLY ISSUANCE,2017-06-25,Savings account,Silver
3030,65,MONTHLY ISSUANCE,2017-06-22,NRI account,Silver
154,46,MONTHLY ISSUANCE,2017-06-21,Salary account,Silver
3160,22,MONTHLY ISSUANCE,2017-06-19,Salary account,Silver
1856,26,MONTHLY ISSUANCE,2017-06-19,Savings account,Silver
4328,72,MONTHLY ISSUANCE,2017-06-17,Savings account,Silver
5628,61,MONTHLY ISSUANCE,2017-06-17,Salary account,Silver
2868,1,MONTHLY ISSUANCE,2017-06-15,NRI account,Silver
3479,22,MONTHLY ISSUANCE,2017-06-14,Savings account,Silver
1047,46,MONTHLY ISSUANCE,2017-06-13,NRI account,Silver
43,36,MONTHLY ISSUANCE,2017-06-12,NRI account,Silver
6511,72,MONTHLY ISSUANCE,2017-06-10,Salary account,Silver
2569,2,MONTHLY ISSUANCE,2017-06-10,Salary account,Silver
941,8,MONTHLY ISSUANCE,2017-06-08,Salary account,Silver
2155,58,MONTHLY ISSUANCE,2017-06-08,NRI account,Silver
4519,8,MONTHLY ISSUANCE,2017-06-08,Salary account,Silver
3539,42,MONTHLY ISSUANCE,2017-06-08,NRI account,Silver
2260,1,MONTHLY ISSUANCE,2017-06-07,NRI account,Silver
538,70,MONTHLY ISSUANCE,2017-06-07,NRI account,Silver
548,16,MONTHLY ISSUANCE,2017-06-07,Savings account,Silver
2922,16,MONTHLY ISSUANCE,2017-06-06,NRI account,Silver
693,2,MONTHLY ISSUANCE,2017-06-06,NRI account,Silver
3650,8,MONTHLY ISSUANCE,2017-06-05,NRI account,Silver
10942,44,WEEKLY ISSUANCE,2017-06-05,NRI account,Diamond
8316,70,MONTHLY ISSUANCE,2017-06-04,Savings account,Silver
1634,77,MONTHLY ISSUANCE,2017-06-04,Salary account,Silver
4825,15,MONTHLY ISSUANCE,2017-06-04,Salary account,Silver
3289,1,MONTHLY ISSUANCE,2017-06-02,Savings account,Silver
2638,5,MONTHLY ISSUANCE,2017-06-02,NRI account,Silver
6924,74,MONTHLY ISSUANCE,2017-06-01,NRI account,Silver
3484,22,MONTHLY ISSUANCE,2017-06-01,Salary account,Silver
700,20,MONTHLY ISSUANCE,2017-06-01,Salary account,Silver
985,32,MONTHLY ISSUANCE,2017-05-29,Salary account,Silver
11333,8,MONTHLY ISSUANCE,2017-05-26,Salary account,Silver
1838,68,MONTHLY ISSUANCE,2017-05-26,Salary account,Silver
3037,44,MONTHLY ISSUANCE,2017-05-26,NRI account,Silver
3372,23,MONTHLY ISSUANCE,2017-05-26,NRI account,Silver
1053,57,MONTHLY ISSUANCE,2017-05-25,Salary account,Silver
535,35,MONTHLY ISSUANCE,2017-05-24,NRI account,Silver
4066,72,MONTHLY ISSUANCE,2017-05-24,Savings account,Silver
2662,71,MONTHLY ISSUANCE,2017-05-24,Savings account,Silver
2749,1,MONTHLY ISSUANCE,2017-05-23,Salary account,Silver
9583,31,WEEKLY ISSUANCE,2017-05-22,NRI account,Diamond
3636,21,MONTHLY ISSUANCE,2017-05-22,Salary account,Silver
1826,5,MONTHLY ISSUANCE,2017-05-22,NRI account,Silver
2227,31,WEEKLY ISSUANCE,2017-05-22,Salary account,Diamond
4195,67,MONTHLY ISSUANCE,2017-05-21,Savings account,Silver
2496,51,MONTHLY ISSUANCE,2017-05-21,Savings account,Silver
3717,56,MONTHLY ISSUANCE,2017-05-20,Savings account,Silver
1509,51,MONTHLY ISSUANCE,2017-05-19,NRI account,Silver
2170,1,ISSUANCE AFTER TRANSACTION,2017-05-19,Savings account,Gold
2001,75,MONTHLY ISSUANCE,2017-05-19,NRI account,Silver
2903,38,MONTHLY ISSUANCE,2017-05-19,Savings account,Silver
7824,60,MONTHLY ISSUANCE,2017-05-17,NRI account,Silver
649,69,WEEKLY ISSUANCE,2017-05-17,NRI account,Diamond
2996,54,MONTHLY ISSUANCE,2017-05-17,NRI account,Silver
9750,74,MONTHLY ISSUANCE,2017-05-16,NRI account,Silver
2375,29,MONTHLY ISSUANCE,2017-05-16,NRI account,Silver
216,38,MONTHLY ISSUANCE,2017-05-16,Salary account,Silver
56,50,MONTHLY ISSUANCE,2017-05-16,Savings account,Silver
609,63,MONTHLY ISSUANCE,2017-05-15,Salary account,Silver
2259,64,MONTHLY ISSUANCE,2017-05-14,Salary account,Silver
1879,10,MONTHLY ISSUANCE,2017-05-13,Salary account,Silver
266,47,MONTHLY ISSUANCE,2017-05-11,NRI account,Silver
1871,48,MONTHLY ISSUANCE,2017-05-10,NRI account,Silver
8405,20,MONTHLY ISSUANCE,2017-05-10,NRI account,Silver
2847,75,MONTHLY ISSUANCE,2017-05-08,Savings account,Silver
2740,14,MONTHLY ISSUANCE,2017-05-08,Salary account,Silver
2454,8,MONTHLY ISSUANCE,2017-05-07,NRI account,Silver
50,1,MONTHLY ISSUANCE,2017-05-06,NRI account,Silver
1184,14,MONTHLY ISSUANCE,2017-05-06,Salary account,Silver
363,1,MONTHLY ISSUANCE,2017-05-06,Salary account,Silver
451,11,MONTHLY ISSUANCE,2017-05-05,Savings account,Silver
3912,2,MONTHLY ISSUANCE,2017-05-04,Salary account,Silver
1949,41,MONTHLY ISSUANCE,2017-05-04,NRI account,Silver
1865,1,MONTHLY ISSUANCE,2017-05-04,NRI account,Silver
543,64,MONTHLY ISSUANCE,2017-05-03,NRI account,Silver
3653,31,MONTHLY ISSUANCE,2017-05-03,Salary account,Silver
524,61,MONTHLY ISSUANCE,2017-05-03,NRI account,Silver
82,26,MONTHLY ISSUANCE,2017-05-03,NRI account,Silver
1388,29,MONTHLY ISSUANCE,2017-05-02,Salary account,Silver
4245,52,MONTHLY ISSUANCE,2017-05-02,NRI account,Silver
3838,3,MONTHLY ISSUANCE,2017-05-02,NRI account,Silver
3747,1,MONTHLY ISSUANCE,2017-05-01,NRI account,Silver
277,32,ISSUANCE AFTER TRANSACTION,2017-05-01,NRI account,Gold
3595,30,MONTHLY ISSUANCE,2017-05-01,NRI account,Silver
2511,40,MONTHLY ISSUANCE,2017-05-01,Salary account,Silver
908,62,MONTHLY ISSUANCE,2017-04-29,Salary account,Silver
3134,48,MONTHLY ISSUANCE,2017-04-29,NRI account,Silver
2092,1,MONTHLY ISSUANCE,2017-04-29,Savings account,Silver
844,53,MONTHLY ISSUANCE,2017-04-28,Salary account,Silver
1467,37,MONTHLY ISSUANCE,2017-04-27,NRI account,Silver
31,68,MONTHLY ISSUANCE,2017-04-27,NRI account,Silver
1375,19,MONTHLY ISSUANCE,2017-04-27,NRI account,Silver
1371,1,MONTHLY ISSUANCE,2017-04-27,Savings account,Silver
2399,1,MONTHLY ISSUANCE,2017-04-26,Savings account,Silver
343,18,MONTHLY ISSUANCE,2017-04-26,Salary account,Silver
575,38,MONTHLY ISSUANCE,2017-04-26,Savings account,Silver
900,48,MONTHLY ISSUANCE,2017-04-26,Savings account,Silver
2494,74,MONTHLY ISSUANCE,2017-04-23,NRI account,Silver
1820,10,MONTHLY ISSUANCE,2017-04-22,Savings account,Silver
3714,2,WEEKLY ISSUANCE,2017-04-21,NRI account,Diamond
2154,63,MONTHLY ISSUANCE,2017-04-21,Salary account,Silver
1256,38,MONTHLY ISSUANCE,2017-04-21,Savings account,Silver
1353,51,MONTHLY ISSUANCE,2017-04-21,NRI account,Silver
784,59,MONTHLY ISSUANCE,2017-04-19,Savings account,Silver
460,1,MONTHLY ISSUANCE,2017-04-18,NRI account,Silver
3201,4,MONTHLY ISSUANCE,2017-04-17,Salary account,Silver
3718,63,MONTHLY ISSUANCE,2017-04-16,Salary account,Silver
1194,1,MONTHLY ISSUANCE,2017-04-15,Savings account,Silver
