AttendanceID,EmployeeID,Date,Status,CheckInTime,CheckOutTime
ATT56142,EMP11233,2022-05-09,Remote,22:33:51,08:35:22
ATT56143,EMP13985,2022-04-10,Remote,19:59:19,03:02:05
ATT56144,EMP16007,2023-02-02,Present,03:15:07,12:32:16
ATT56145,EMP10924,2023-11-16,Present,23:05:44,12:32:40
ATT56146,EMP10744,2022-05-30,Remote,21:10:22,01:09:46
ATT56147,EMP18583,2022-10-19,Present,19:03:57,17:54:42
ATT56148,EMP17745,2022-09-03,Leave,11:16:24,20:42:17
ATT56149,EMP12247,2023-12-23,Remote,14:13:15,05:23:40
ATT56150,EMP17261,2022-04-22,Remote,04:59:20,17:47:35
ATT56151,EMP10302,2023-01-23,Absent,06:16:20,18:08:26
ATT56152,EMP13238,2022-06-29,Remote,18:23:19,22:10:06
ATT56153,EMP18407,2022-10-25,Remote,21:49:31,04:00:08
ATT56154,EMP12751,2022-12-18,Absent,17:03:40,07:45:56
ATT56155,EMP19459,2022-12-01,Absent,10:50:52,23:53:55
ATT56156,EMP13211,2023-04-24,Absent,16:32:17,04:23:48
ATT56157,EMP13107,2022-09-27,Absent,21:57:31,01:51:25
ATT56158,EMP16122,2022-01-14,Absent,23:19:26,12:37:57
ATT56159,EMP14278,2023-07-13,Present,07:54:53,23:10:22
ATT56160,EMP10333,2023-08-20,Absent,20:15:16,11:11:03
ATT56161,EMP12203,2022-12-03,Remote,06:47:40,21:04:14
ATT56162,EMP12602,2023-09-19,Remote,15:47:42,09:09:54
ATT56163,EMP19612,2023-03-27,Absent,11:58:16,17:49:38
ATT56164,EMP10173,2022-10-03,Present,12:01:42,08:32:21
ATT56165,EMP17084,2022-01-30,Present,08:41:10,08:52:47
ATT56166,EMP19296,2023-07-20,Remote,17:54:47,06:37:46
ATT56167,EMP10029,2022-06-11,Remote,03:15:15,01:29:34
ATT56168,EMP18623,2022-05-04,Remote,10:23:56,08:01:07
ATT56169,EMP17568,2022-04-06,Present,04:36:33,14:25:22
ATT56170,EMP19183,2022-07-20,Present,22:54:43,18:55:41
ATT56171,EMP19003,2023-05-05,Present,16:07:27,11:02:01
ATT56172,EMP10635,2022-12-19,Present,10:49:15,01:41:50
ATT56173,EMP19810,2022-04-29,Leave,03:38:18,20:52:29
ATT56174,EMP12218,2023-08-31,Leave,21:49:40,23:37:03
ATT56175,EMP17743,2022-02-25,Leave,15:01:50,15:03:46
ATT56176,EMP12864,2023-04-30,Present,14:34:52,21:05:13
ATT56177,EMP10108,2023-05-21,Absent,22:04:15,14:40:51
ATT56178,EMP10267,2023-05-27,Absent,01:07:22,19:47:07
ATT56179,EMP16262,2022-12-10,Leave,15:15:58,17:34:33
ATT56180,EMP14123,2023-03-25,Leave,18:41:48,08:02:18
ATT56181,EMP10108,2022-03-22,Present,17:56:54,07:50:49
ATT56182,EMP13045,2023-01-01,Leave,02:54:39,16:58:26
ATT56183,EMP13486,2022-07-27,Present,16:18:58,01:38:47
ATT56184,EMP16643,2022-09-29,Present,09:25:27,04:32:14
ATT56185,EMP12570,2022-02-17,Present,10:41:54,17:56:44
ATT56186,EMP11931,2023-09-07,Present,06:23:37,12:38:24
ATT56187,EMP10214,2022-05-13,Leave,07:04:32,09:44:46
ATT56188,EMP11653,2023-03-06,Absent,06:27:56,01:52:22
ATT56189,EMP18796,2023-04-17,Absent,09:28:26,08:18:57
ATT56190,EMP19278,2023-09-11,Leave,07:29:01,01:09:54
ATT56191,EMP13464,2022-10-22,Present,04:50:01,17:56:24
ATT56192,EMP16157,2022-10-25,Leave,02:04:34,22:26:14
ATT56193,EMP10991,2023-12-29,Leave,23:56:06,01:59:28
ATT56194,EMP12498,2022-12-04,Leave,05:23:41,14:43:07
ATT56195,EMP14991,2022-03-10,Absent,09:10:56,13:18:48
ATT56196,EMP12566,2022-10-18,Leave,14:12:07,02:14:46
ATT56197,EMP13290,2023-03-29,Remote,18:50:48,16:47:12
ATT56198,EMP14886,2023-09-03,Absent,05:41:36,10:17:03
ATT56199,EMP10905,2022-04-20,Remote,02:37:45,21:15:58
ATT56200,EMP10782,2023-10-08,Remote,08:10:58,15:31:40
ATT56201,EMP11846,2023-08-03,Present,03:47:28,16:34:04
ATT56202,EMP16033,2023-05-18,Remote,13:50:21,19:34:10
ATT56203,EMP15145,2022-12-19,Present,15:58:19,10:04:41
ATT56204,EMP18920,2022-06-22,Leave,11:06:49,04:37:39
ATT56205,EMP10935,2022-08-14,Absent,03:57:49,20:42:36
ATT56206,EMP12474,2022-03-14,Absent,16:47:16,22:25:46
ATT56207,EMP17938,2022-07-26,Leave,04:34:18,15:02:55
ATT56208,EMP18539,2022-11-01,Leave,12:13:50,03:31:32
ATT56209,EMP10895,2023-11-23,Remote,13:10:47,22:40:47
ATT56210,EMP18562,2022-06-27,Absent,13:37:09,12:30:26
ATT56211,EMP13409,2022-07-05,Absent,11:50:14,11:50:11
ATT56212,EMP14077,2023-05-28,Leave,04:09:49,02:51:13
ATT56213,EMP10397,2023-04-03,Leave,10:32:27,23:43:31
ATT56214,EMP12482,2022-11-21,Present,02:24:35,18:10:03
ATT56215,EMP10031,2023-07-25,Remote,05:24:47,19:43:34
ATT56216,EMP10810,2022-06-19,Remote,07:35:52,08:58:51
ATT56217,EMP10517,2022-07-28,Present,14:55:54,18:55:49
ATT56218,EMP15277,2022-05-21,Remote,21:29:28,08:56:02
ATT56219,EMP15253,2023-09-14,Remote,14:26:56,23:51:40
ATT56220,EMP19939,2023-01-07,Absent,16:22:26,01:13:53
ATT56221,EMP17553,2022-03-20,Present,03:23:26,12:37:51
ATT56222,EMP13081,2022-02-19,Leave,01:40:31,11:22:29
ATT56223,EMP11084,2023-11-06,Remote,18:53:07,18:38:59
ATT56224,EMP18704,2022-01-23,Leave,07:06:53,13:52:38
ATT56225,EMP12337,2022-12-17,Present,04:11:38,15:39:01
ATT56226,EMP10803,2022-03-20,Remote,19:25:40,18:54:05
ATT56227,EMP18359,2022-05-23,Remote,04:19:58,13:46:46
ATT56228,EMP10915,2022-01-28,Present,18:14:01,14:16:19
ATT56229,EMP19439,2022-12-28,Present,22:24:39,07:33:32
ATT56230,EMP15687,2022-09-25,Present,05:34:37,13:31:39
ATT56231,EMP10016,2023-12-30,Present,04:15:24,08:42:59
ATT56232,EMP13750,2022-05-06,Present,07:46:58,05:30:34
ATT56233,EMP11493,2022-10-15,Absent,10:09:20,02:36:30
ATT56234,EMP10132,2022-12-23,Present,21:02:57,09:50:32
ATT56235,EMP12782,2023-07-23,Remote,03:27:05,14:11:03
ATT56236,EMP19233,2022-10-14,Remote,15:27:04,08:16:32
ATT56237,EMP16212,2022-10-23,Leave,23:52:10,19:03:48
ATT56238,EMP18253,2022-11-05,Leave,04:22:52,20:04:29
ATT56239,EMP15446,2023-07-02,Remote,14:02:27,11:30:08
ATT56240,EMP12445,2022-11-29,Absent,15:38:40,02:25:30
ATT56241,EMP17261,2022-04-25,Leave,21:34:19,02:07:39
ATT56242,EMP14496,2023-01-13,Leave,20:30:25,17:39:53
ATT56243,EMP10396,2023-09-10,Present,23:40:59,02:21:27
ATT56244,EMP19022,2023-02-24,Absent,15:08:06,11:24:53
ATT56245,EMP17318,2023-09-19,Leave,04:52:51,11:14:23
ATT56246,EMP12453,2022-04-28,Absent,02:09:34,12:00:24
ATT56247,EMP11560,2023-04-12,Remote,03:01:10,16:35:26
ATT56248,EMP17979,2023-07-17,Remote,09:02:32,04:39:36
ATT56249,EMP17779,2023-04-10,Remote,20:14:16,10:40:56
ATT56250,EMP19108,2023-07-07,Remote,08:30:25,13:13:14
ATT56251,EMP17791,2022-11-05,Remote,02:03:05,05:37:31
ATT56252,EMP14077,2022-08-28,Absent,07:04:32,13:29:38
ATT56253,EMP18988,2022-11-11,Present,22:23:32,00:50:30
ATT56254,EMP15620,2022-12-28,Remote,05:07:42,15:27:03
ATT56255,EMP12557,2022-03-19,Present,22:33:37,11:10:35
ATT56256,EMP18071,2023-08-14,Absent,12:08:32,05:11:35
ATT56257,EMP10705,2023-03-09,Remote,13:29:07,17:34:34
ATT56258,EMP18371,2022-07-07,Present,18:31:17,19:20:24
ATT56259,EMP12454,2023-11-02,Leave,00:09:10,04:26:29
ATT56260,EMP11237,2022-01-03,Leave,10:02:46,11:25:04
ATT56261,EMP16251,2022-10-22,Present,04:41:09,13:18:24
ATT56262,EMP11659,2023-02-26,Remote,01:53:37,10:39:02
ATT56263,EMP17632,2022-06-17,Absent,05:16:54,17:29:42
ATT56264,EMP16311,2022-01-24,Remote,09:00:27,07:27:20
ATT56265,EMP18280,2022-11-16,Leave,11:19:13,23:03:42
ATT56266,EMP14120,2022-01-28,Absent,02:23:44,14:16:41
ATT56267,EMP12169,2023-11-23,Absent,08:41:07,00:47:11
ATT56268,EMP11596,2023-08-22,Absent,13:13:37,01:55:13
ATT56269,EMP11351,2023-01-27,Present,14:00:41,03:38:34
ATT56270,EMP17535,2023-08-08,Remote,17:28:30,14:24:48
ATT56271,EMP10133,2023-11-08,Present,03:27:11,19:19:20
ATT56272,EMP13190,2023-12-19,Absent,14:43:53,13:21:58
ATT56273,EMP11558,2023-06-08,Present,14:37:02,06:24:14
ATT56274,EMP13150,2023-04-12,Present,09:24:27,19:05:22
ATT56275,EMP12005,2023-04-29,Absent,06:03:50,21:15:13
ATT56276,EMP18867,2023-08-23,Absent,14:31:14,19:07:18
ATT56277,EMP10962,2023-08-21,Present,10:57:55,18:51:30
ATT56278,EMP16572,2022-10-11,Leave,15:57:11,05:59:36
ATT56279,EMP18584,2022-08-20,Absent,16:07:28,04:08:59
ATT56280,EMP18644,2022-08-08,Leave,17:20:47,21:58:32
ATT56281,EMP15247,2023-02-08,Absent,12:27:06,07:22:17
ATT56282,EMP10011,2023-11-06,Absent,12:53:24,21:09:14
ATT56283,EMP17900,2023-02-11,Remote,14:33:34,06:24:47
ATT56284,EMP14160,2022-01-27,Leave,17:43:27,22:36:14
ATT56285,EMP13808,2023-12-11,Present,16:28:29,23:57:48
ATT56286,EMP18724,2023-07-28,Present,19:12:18,07:10:33
ATT56287,EMP11725,2023-11-29,Remote,15:39:40,07:50:33
ATT56288,EMP12650,2023-04-30,Leave,15:47:58,03:09:33
ATT56289,EMP17851,2022-08-15,Present,13:51:07,06:42:27
ATT56290,EMP18028,2022-06-23,Leave,21:50:35,14:01:31
ATT56291,EMP16108,2022-10-02,Leave,01:44:52,05:50:27
ATT56292,EMP12508,2022-03-30,Present,07:49:16,08:34:03
ATT56293,EMP19345,2022-05-08,Leave,07:14:28,12:50:49
ATT56294,EMP11678,2023-10-08,Absent,23:29:50,01:23:30
ATT56295,EMP11751,2023-08-17,Leave,00:18:12,15:27:46
ATT56296,EMP17729,2023-05-23,Leave,23:17:19,16:07:41
ATT56297,EMP13687,2022-06-14,Leave,06:58:32,16:20:02
ATT56298,EMP14788,2022-07-27,Remote,21:30:49,20:48:49
ATT56299,EMP16855,2023-08-17,Present,02:54:04,23:36:22
ATT56300,EMP14269,2023-07-11,Leave,09:06:57,20:25:00
ATT56301,EMP17533,2022-09-08,Present,22:24:38,19:33:49
ATT56302,EMP17995,2022-10-05,Remote,04:05:02,19:58:13
ATT56303,EMP16269,2022-03-18,Present,10:11:36,21:13:57
ATT56304,EMP11151,2023-07-09,Present,18:35:47,18:31:06
ATT56305,EMP19387,2023-11-16,Absent,00:48:25,02:26:30
ATT56306,EMP14430,2023-07-21,Remote,04:18:12,08:45:57
ATT56307,EMP14271,2022-07-17,Absent,03:10:32,16:16:28
ATT56308,EMP17389,2023-08-30,Absent,10:50:23,07:17:03
ATT56309,EMP15646,2022-02-03,Remote,10:57:56,13:27:28
ATT56310,EMP12725,2022-12-30,Present,12:44:01,19:07:44
ATT56311,EMP11927,2023-01-01,Leave,02:40:31,18:53:50
ATT56312,EMP18700,2023-07-25,Remote,02:16:23,08:01:10
ATT56313,EMP16478,2023-04-11,Present,12:07:23,01:11:46
ATT56314,EMP17909,2022-09-11,Leave,08:24:22,12:51:49
ATT56315,EMP10690,2022-07-30,Present,00:18:58,04:16:26
ATT56316,EMP15411,2022-07-03,Remote,09:18:19,23:08:37
ATT56317,EMP15139,2022-02-24,Absent,04:46:35,12:28:38
ATT56318,EMP16668,2022-03-21,Absent,07:29:31,06:31:29
ATT56319,EMP13627,2022-07-31,Remote,19:47:05,16:53:37
ATT56320,EMP11580,2022-07-25,Remote,19:10:03,08:04:04
ATT56321,EMP16676,2023-11-22,Present,23:25:02,00:24:08
ATT56322,EMP15998,2022-10-25,Absent,20:06:13,10:34:07
ATT56323,EMP10406,2023-12-09,Remote,00:01:41,17:18:29
ATT56324,EMP18749,2023-10-18,Present,13:13:28,00:01:20
ATT56325,EMP10770,2022-06-01,Leave,22:01:00,20:23:50
ATT56326,EMP15724,2022-07-24,Leave,11:13:58,23:48:20
ATT56327,EMP13805,2022-02-11,Remote,04:48:39,21:36:01
ATT56328,EMP12495,2023-08-17,Present,19:10:07,21:07:50
ATT56329,EMP12392,2022-12-11,Leave,12:10:35,02:49:06
ATT56330,EMP10433,2022-04-06,Absent,00:22:20,14:45:42
ATT56331,EMP11171,2022-10-16,Leave,02:39:52,11:07:37
ATT56332,EMP17648,2023-05-01,Remote,01:23:37,08:44:14
ATT56333,EMP13221,2022-10-19,Leave,03:12:31,00:35:57
ATT56334,EMP13452,2022-08-25,Leave,10:13:11,23:47:39
ATT56335,EMP17469,2022-12-27,Remote,00:13:03,06:42:26
ATT56336,EMP14468,2023-11-09,Leave,07:00:34,05:19:41
ATT56337,EMP11049,2023-10-04,Remote,16:49:43,18:23:00
ATT56338,EMP10299,2022-05-10,Absent,22:37:39,22:17:20
ATT56339,EMP18134,2022-11-06,Leave,09:43:08,21:09:30
ATT56340,EMP18455,2023-06-09,Present,06:48:30,01:43:32
ATT56341,EMP17484,2022-01-10,Absent,20:02:41,09:17:57
ATT56342,EMP13850,2023-05-13,Remote,09:00:39,01:30:08
ATT56343,EMP16842,2022-03-09,Absent,10:06:03,04:22:06
ATT56344,EMP12791,2023-02-17,Present,00:38:49,07:28:18
ATT56345,EMP10527,2023-05-15,Absent,12:25:29,08:36:43
ATT56346,EMP10872,2023-11-08,Remote,18:35:48,18:12:12
ATT56347,EMP16858,2023-08-30,Remote,13:52:57,04:39:59
ATT56348,EMP12825,2023-09-07,Remote,19:37:03,17:56:54
ATT56349,EMP13642,2022-12-15,Remote,17:49:57,08:35:38
ATT56350,EMP12612,2023-08-09,Present,13:43:07,12:39:40
ATT56351,EMP17644,2022-07-10,Absent,03:35:18,09:08:23
ATT56352,EMP14098,2022-01-01,Leave,07:48:21,10:28:25
ATT56353,EMP17631,2023-09-21,Present,21:29:43,10:28:29
ATT56354,EMP12920,2022-08-19,Absent,00:30:13,06:06:07
ATT56355,EMP15703,2023-05-30,Leave,02:18:54,03:38:20
ATT56356,EMP19499,2022-01-12,Remote,23:37:12,12:33:59
ATT56357,EMP17063,2023-12-03,Absent,03:06:57,05:35:11
ATT56358,EMP14673,2022-01-26,Absent,21:57:08,18:47:05
ATT56359,EMP17429,2023-08-27,Leave,00:06:38,12:37:41
ATT56360,EMP14882,2023-02-07,Remote,11:07:34,16:32:03
ATT56361,EMP12705,2023-05-19,Remote,22:43:31,02:32:16
ATT56362,EMP10061,2023-09-02,Remote,20:18:46,22:14:44
ATT56363,EMP14567,2023-10-24,Absent,23:33:14,06:04:14
ATT56364,EMP17955,2022-10-11,Remote,16:02:28,03:53:34
ATT56365,EMP16711,2023-07-03,Present,22:22:08,23:13:24
ATT56366,EMP12486,2023-07-19,Absent,06:17:45,10:02:45
ATT56367,EMP11402,2023-03-20,Remote,04:04:27,14:30:23
ATT56368,EMP13201,2023-12-08,Leave,02:16:49,03:49:38
ATT56369,EMP18326,2022-09-05,Present,18:03:47,06:34:14
ATT56370,EMP10034,2022-12-09,Leave,20:17:23,23:12:40
ATT56371,EMP15414,2023-12-30,Leave,23:18:08,19:42:42
ATT56372,EMP10655,2023-05-09,Absent,10:22:57,05:48:47
ATT56373,EMP18589,2023-04-15,Present,11:42:10,13:22:06
ATT56374,EMP15407,2023-07-03,Absent,20:39:42,21:24:01
ATT56375,EMP11459,2022-06-24,Remote,07:01:43,12:13:49
ATT56376,EMP15958,2023-10-15,Present,03:27:51,20:22:04
ATT56377,EMP19302,2023-04-15,Remote,06:26:03,09:31:17
ATT56378,EMP17112,2022-12-09,Absent,13:00:38,12:08:50
ATT56379,EMP13684,2023-06-30,Absent,00:34:57,17:34:33
ATT56380,EMP19631,2022-12-05,Present,20:09:53,08:58:46
ATT56381,EMP17804,2023-02-09,Remote,01:23:54,10:15:28
ATT56382,EMP17358,2023-05-09,Leave,04:39:32,22:13:06
ATT56383,EMP13041,2022-11-14,Absent,11:42:38,02:16:09
ATT56384,EMP13216,2023-03-22,Leave,06:39:48,12:14:58
ATT56385,EMP17940,2022-01-25,Remote,10:03:20,02:29:27
ATT56386,EMP18589,2022-11-01,Remote,12:08:04,05:37:42
ATT56387,EMP18562,2023-06-14,Remote,10:32:53,14:31:23
ATT56388,EMP10482,2022-02-06,Present,23:02:11,21:40:01
ATT56389,EMP10702,2022-01-27,Remote,08:35:12,06:47:14
ATT56390,EMP11535,2023-06-15,Present,00:49:47,20:29:12
ATT56391,EMP18976,2022-02-07,Absent,20:23:29,23:16:54
ATT56392,EMP14355,2023-11-22,Remote,23:56:17,02:13:28
ATT56393,EMP17810,2022-06-28,Present,14:40:48,17:11:03
ATT56394,EMP12815,2023-03-21,Leave,05:19:48,17:08:49
ATT56395,EMP17902,2022-09-07,Present,13:43:31,01:52:54
ATT56396,EMP11083,2023-08-04,Leave,14:14:40,04:28:45
ATT56397,EMP12042,2022-10-14,Leave,08:31:26,08:01:41
ATT56398,EMP10845,2022-08-27,Present,07:04:51,04:55:38
ATT56399,EMP19771,2023-04-03,Present,13:17:41,15:11:39
ATT56400,EMP15541,2022-07-18,Present,14:48:42,08:33:17
ATT56401,EMP18214,2023-09-07,Leave,06:19:29,23:15:31
ATT56402,EMP10457,2023-04-27,Present,23:32:36,21:27:26
ATT56403,EMP18340,2022-01-16,Present,12:56:32,00:03:20
ATT56404,EMP15617,2023-06-17,Remote,17:06:56,13:07:57
ATT56405,EMP18751,2023-07-10,Leave,15:48:33,21:14:05
ATT56406,EMP13594,2022-07-29,Present,11:43:44,13:16:00
ATT56407,EMP12956,2023-09-06,Leave,14:32:41,15:45:54
ATT56408,EMP12766,2022-08-17,Leave,06:53:34,07:31:36
ATT56409,EMP14786,2022-01-26,Absent,06:31:33,21:34:53
ATT56410,EMP15335,2023-11-20,Absent,14:14:21,00:00:48
ATT56411,EMP13606,2023-11-15,Present,09:50:16,22:56:49
ATT56412,EMP19713,2022-08-20,Leave,16:23:02,10:11:07
ATT56413,EMP12849,2023-02-20,Absent,14:28:38,02:48:12
ATT56414,EMP10706,2023-02-27,Absent,05:13:38,07:46:29
ATT56415,EMP15785,2022-06-19,Absent,18:20:34,13:30:26
ATT56416,EMP12364,2022-07-08,Leave,16:38:08,00:20:04
ATT56417,EMP10092,2023-06-24,Leave,22:36:14,00:32:31
ATT56418,EMP10523,2022-02-18,Leave,00:03:20,03:42:18
ATT56419,EMP15380,2022-03-05,Leave,02:33:50,06:52:07
ATT56420,EMP11339,2022-09-14,Absent,17:20:58,09:13:37
ATT56421,EMP10818,2023-07-02,Remote,19:33:53,05:33:00
ATT56422,EMP19798,2022-01-23,Present,11:33:53,10:37:37
ATT56423,EMP17982,2023-11-27,Present,14:43:24,09:25:19
ATT56424,EMP15246,2023-08-07,Remote,21:10:40,00:37:05
ATT56425,EMP13242,2022-07-07,Remote,08:53:26,15:12:17
ATT56426,EMP11019,2023-12-05,Leave,03:38:40,19:38:01
ATT56427,EMP12009,2023-09-15,Present,20:40:03,17:56:40
ATT56428,EMP19634,2022-02-20,Absent,06:30:12,07:18:48
ATT56429,EMP17825,2022-01-07,Remote,15:45:37,12:14:38
ATT56430,EMP16083,2023-08-09,Leave,11:24:10,08:27:32
ATT56431,EMP14946,2023-04-22,Absent,04:11:05,07:10:09
ATT56432,EMP16341,2023-10-19,Remote,22:15:49,23:19:02
ATT56433,EMP14192,2023-05-17,Leave,05:11:49,20:37:17
ATT56434,EMP14035,2022-11-28,Absent,02:09:10,07:45:26
ATT56435,EMP12784,2023-03-12,Remote,23:40:11,06:40:02
ATT56436,EMP12051,2023-01-13,Remote,07:07:08,02:55:48
ATT56437,EMP15844,2022-01-01,Leave,14:44:03,00:13:51
ATT56438,EMP12075,2023-02-01,Leave,15:12:59,07:14:43
ATT56439,EMP12111,2023-01-15,Remote,15:50:26,00:06:51
ATT56440,EMP17942,2022-11-11,Absent,13:32:00,18:46:23
ATT56441,EMP18775,2023-10-01,Remote,10:07:59,06:05:03
ATT56442,EMP17522,2023-08-28,Present,05:56:47,13:06:12
ATT56443,EMP19355,2022-11-10,Present,06:43:21,14:57:02
ATT56444,EMP18018,2023-11-11,Leave,00:22:43,18:36:59
ATT56445,EMP19385,2022-10-29,Absent,05:02:30,19:52:20
ATT56446,EMP15363,2022-12-22,Remote,10:06:37,19:24:16
ATT56447,EMP17589,2022-12-23,Remote,14:45:40,10:21:33
ATT56448,EMP13345,2022-03-19,Present,07:23:22,21:44:36
ATT56449,EMP11819,2022-06-01,Absent,12:24:37,17:11:37
ATT56450,EMP15823,2023-12-23,Leave,04:28:14,20:17:33
ATT56451,EMP15925,2022-06-29,Present,09:44:01,23:17:55
ATT56452,EMP14191,2023-08-12,Absent,18:17:28,21:57:23
ATT56453,EMP15690,2022-06-30,Present,03:56:20,16:29:04
ATT56454,EMP13933,2023-10-14,Leave,12:35:33,06:09:05
ATT56455,EMP12645,2022-08-20,Absent,21:52:04,14:57:20
ATT56456,EMP11585,2022-10-14,Leave,12:44:41,00:12:56
ATT56457,EMP19924,2023-06-28,Remote,04:47:52,10:50:46
ATT56458,EMP16122,2023-05-10,Remote,13:20:26,04:03:24
ATT56459,EMP16854,2022-02-22,Absent,23:14:48,07:04:12
ATT56460,EMP12834,2022-08-21,Absent,20:36:37,23:55:12
ATT56461,EMP16891,2022-04-08,Absent,03:44:04,16:57:19
ATT56462,EMP10669,2023-10-11,Absent,14:21:01,10:33:30
ATT56463,EMP10839,2022-07-17,Absent,02:28:46,11:17:57
ATT56464,EMP17068,2022-02-16,Present,16:40:08,01:29:41
ATT56465,EMP15099,2023-10-06,Absent,14:37:50,05:46:42
ATT56466,EMP12044,2022-04-17,Leave,11:56:45,13:29:30
ATT56467,EMP18848,2023-08-14,Remote,11:37:08,08:34:47
ATT56468,EMP18375,2022-11-27,Absent,15:18:20,23:42:00
ATT56469,EMP13085,2023-09-23,Remote,03:52:03,15:05:24
ATT56470,EMP15903,2023-06-27,Remote,16:11:24,10:14:51
ATT56471,EMP19918,2022-03-03,Present,01:43:22,09:39:21
ATT56472,EMP13601,2022-10-21,Leave,06:34:01,02:21:56
ATT56473,EMP11380,2022-02-05,Remote,08:11:05,02:25:26
ATT56474,EMP13806,2022-11-04,Leave,19:44:37,22:31:46
ATT56475,EMP15360,2023-08-09,Leave,09:26:21,13:56:50
ATT56476,EMP17719,2023-08-29,Absent,14:43:48,12:21:54
ATT56477,EMP19544,2022-12-28,Remote,03:31:07,02:24:20
ATT56478,EMP19965,2022-05-23,Present,18:39:39,05:03:03
ATT56479,EMP17088,2022-09-14,Absent,02:09:29,21:04:43
ATT56480,EMP11509,2023-11-24,Leave,03:31:08,02:17:55
ATT56481,EMP11862,2022-04-26,Remote,06:33:56,08:18:02
ATT56482,EMP10151,2023-08-04,Absent,21:24:50,09:32:55
ATT56483,EMP11507,2022-11-12,Remote,11:13:23,03:11:58
ATT56484,EMP16426,2023-06-20,Leave,20:31:17,21:24:22
ATT56485,EMP17466,2022-06-08,Absent,10:03:00,02:17:06
ATT56486,EMP12697,2023-02-15,Present,01:37:29,05:52:08
ATT56487,EMP10766,2023-06-15,Present,08:43:40,14:17:16
ATT56488,EMP12419,2022-08-17,Leave,07:38:25,08:03:34
ATT56489,EMP16076,2022-01-12,Remote,16:29:20,23:09:01
ATT56490,EMP13861,2022-12-09,Leave,13:24:18,06:31:06
ATT56491,EMP17477,2023-08-17,Present,07:31:33,23:54:27
ATT56492,EMP19605,2022-01-21,Remote,15:44:39,22:45:12
ATT56493,EMP13377,2022-05-02,Present,13:12:11,14:32:55
ATT56494,EMP19003,2022-01-19,Remote,12:21:35,05:01:27
ATT56495,EMP19413,2022-01-17,Absent,08:38:14,18:53:29
ATT56496,EMP11525,2022-03-14,Remote,13:55:45,19:05:51
ATT56497,EMP11570,2023-07-20,Remote,10:26:38,20:55:40
ATT56498,EMP19309,2022-07-09,Remote,02:43:27,16:49:42
ATT56499,EMP18957,2023-10-08,Absent,03:01:39,06:29:22
ATT56500,EMP14125,2023-10-20,Present,23:06:19,16:41:47
ATT56501,EMP12489,2023-09-28,Present,03:25:57,06:50:17
ATT56502,EMP18761,2023-08-21,Absent,16:00:01,15:27:44
ATT56503,EMP15524,2023-11-26,Present,15:16:42,10:52:54
ATT56504,EMP18045,2023-04-11,Absent,08:00:41,09:36:30
ATT56505,EMP11930,2022-10-04,Present,20:12:23,19:59:16
ATT56506,EMP11093,2022-10-03,Remote,22:56:58,00:43:53
ATT56507,EMP19938,2022-07-12,Remote,08:19:56,21:19:04
ATT56508,EMP18991,2022-06-07,Remote,11:00:07,01:09:24
ATT56509,EMP18090,2022-05-30,Leave,19:52:06,02:15:13
ATT56510,EMP17341,2022-11-05,Absent,23:24:53,01:52:03
ATT56511,EMP15644,2023-08-28,Leave,16:32:02,07:22:13
ATT56512,EMP19648,2022-08-20,Absent,14:01:16,08:50:34
ATT56513,EMP14466,2022-09-19,Present,15:31:47,14:37:35
ATT56514,EMP16609,2023-12-27,Leave,00:39:29,05:37:50
ATT56515,EMP11512,2022-10-21,Absent,06:44:54,21:26:18
ATT56516,EMP13581,2022-11-18,Present,07:41:46,18:56:36
ATT56517,EMP12009,2023-04-30,Remote,17:45:49,12:09:10
ATT56518,EMP17338,2022-05-15,Present,06:59:55,11:52:20
ATT56519,EMP13790,2022-04-06,Leave,12:45:42,03:49:18
ATT56520,EMP12405,2022-02-01,Present,05:23:26,11:29:35
ATT56521,EMP17016,2023-08-07,Remote,19:42:04,19:07:21
ATT56522,EMP10960,2023-02-19,Remote,16:18:19,01:44:16
ATT56523,EMP19165,2023-11-08,Absent,14:08:12,00:27:42
ATT56524,EMP16066,2022-11-06,Present,06:06:16,01:54:27
ATT56525,EMP11013,2023-02-08,Leave,22:45:20,19:31:58
ATT56526,EMP19690,2023-03-31,Absent,23:16:22,12:34:51
ATT56527,EMP14255,2023-06-18,Present,12:32:59,04:04:33
ATT56528,EMP16724,2023-03-30,Leave,00:08:57,05:35:41
ATT56529,EMP12616,2022-03-17,Present,12:22:56,02:00:18
ATT56530,EMP18893,2023-01-07,Remote,14:23:56,04:20:32
ATT56531,EMP12143,2022-02-23,Remote,05:32:16,05:04:44
ATT56532,EMP17838,2023-11-13,Leave,13:56:49,14:25:00
ATT56533,EMP18901,2023-11-17,Present,17:24:53,19:08:20
ATT56534,EMP12100,2022-09-06,Absent,06:37:09,06:56:20
ATT56535,EMP15431,2022-10-11,Absent,05:43:29,03:07:37
ATT56536,EMP17390,2023-08-25,Present,18:24:07,18:55:37
ATT56537,EMP12859,2022-09-09,Remote,15:36:46,05:31:53
ATT56538,EMP16150,2023-04-02,Present,00:37:47,16:43:04
ATT56539,EMP18115,2023-07-15,Leave,07:46:51,04:52:59
ATT56540,EMP17664,2023-02-15,Remote,16:51:02,06:56:41
ATT56541,EMP12812,2022-06-16,Leave,13:31:30,22:16:30
ATT56542,EMP14702,2023-08-27,Leave,13:48:55,14:33:52
