ORDERID,CUSTOMERID,PRODUCTID,ORDERDATE,QUANTITY,TOTALAMOUNT,REGION,REMARKS
O026727,C00114,P0087,2024-04-15,19,371.82,Central,Suffer usually me long issue one cold western.
O026728,C00615,P0001,2024-10-07,4,478.41,West,Whatever individual attorney serve.
O026729,C00032,P0094,2023-10-06,9,465.61,North,Meet consider ball grow.
O026730,C00230,P0037,2025-04-17,19,87.49,East,Word these response car dog they night few.
O026731,C00125,P0068,2024-07-11,17,90.85,South,Present condition edge speak teacher.
O026732,C00346,P0051,2024-06-23,4,305.16,Central,Walk husband concern another model week best.
O026733,C00960,P0060,2025-05-27,6,334.21,South,Best set organization energy rate bag environment.
O026734,C00769,P0056,2025-01-25,19,131.26,South,Majority party wonder.
O026735,C00010,P0055,2024-03-30,1,426.62,West,Anything gas determine available.
O026736,C00174,P0020,2024-02-07,15,479.21,Central,Ahead national low need strong buy well within.
O026737,C00733,P0099,2024-11-22,16,22.25,West,Save use measure pressure kitchen point.
O026738,C00010,P0076,2024-08-31,16,428.6,South,Large according data send you computer.
O026739,C00611,P0076,2023-12-27,9,129.12,East,Teacher compare bit tree join south end.
O026740,C00287,P0038,2025-02-06,7,297.26,Central,Environment author word commercial administration go white.
O026741,C00109,P0035,2023-11-11,10,275.01,East,Drug mean phone item husband product very.
O026742,C00215,P0009,2023-12-06,16,397.16,West,Control if because majority.
O026743,C00702,P0058,2023-10-17,14,38.87,North,Good hot exist actually great across today attorney.
O026744,C00828,P0068,2023-10-31,18,383.77,Central,Consider wish represent agent effort measure keep.
O026745,C00521,P0003,2024-10-06,17,43.93,East,Gas form network.
O026746,C00212,P0077,2023-07-03,19,324.92,Central,Hospital main real industry military.
O026747,C00706,P0015,2024-08-13,2,64.6,North,Per will be expect particularly debate sense.
O026748,C00588,P0037,2024-07-09,6,216.48,East,Create person now late push window.
O026749,C00057,P0068,2024-06-29,10,455.06,East,Physical firm situation how.
O026750,C00956,P0027,2025-02-11,16,60.97,East,Challenge trouble plant house fine paper share agency.
O026751,C00832,P0068,2024-10-21,18,21.17,North,Operation information town executive defense stuff society.
O026752,C00668,P0041,2024-10-01,10,482.01,Central,Reason subject say law.
O026753,C00120,P0014,2023-08-31,18,484.89,Central,Sure knowledge join program.
O026754,C00912,P0037,2024-11-11,2,282.22,Central,Single learn to gun senior whatever tend.
O026755,C00545,P0084,2025-03-07,13,14.6,South,Customer remember owner herself.
O026756,C00479,P0093,2025-03-07,13,406.7,North,Although see newspaper see last run season.
O026757,C00709,P0026,2025-01-09,19,53.8,East,Wish open evening billion.
O026758,C00395,P0032,2025-02-12,13,18.39,East,Hospital how south red.
O026759,C00306,P0077,2025-06-26,4,227.71,South,Base occur American foreign organization center.
O026760,C00921,P0024,2024-06-18,7,326.72,South,A happy office plan actually culture.
O026761,C00092,P0075,2023-08-16,10,159.81,West,Decide factor involve authority paper.
O026762,C00942,P0028,2024-09-03,17,207.52,Central,Feel hundred difficult use.
O026763,C00954,P0036,2024-01-09,8,76.54,West,Window participant soldier image attention.
O026764,C00696,P0077,2024-08-21,4,395.51,East,Whether trade enough various board.
O026765,C00228,P0021,2024-01-17,15,139.78,South,Process politics current sort.
O026766,C00931,P0036,2024-08-07,2,464.24,South,Ball hour there top.
O026767,C00251,P0019,2024-05-16,1,478.55,West,About safe give me shake smile involve.
O026768,C00007,P0016,2023-09-02,1,261.04,East,Activity line appear itself leader.
O026769,C00733,P0010,2025-02-13,19,450.39,South,Sing instead defense cut.
O026770,C00062,P0027,2024-01-17,5,120.22,Central,Enough couple these hair maintain probably question.
O026771,C00321,P0010,2023-08-24,5,123.98,South,Base eight bring fear.
O026772,C00854,P0014,2025-05-08,13,142.62,South,Expert newspaper paper clearly current.
O026773,C00885,P0090,2025-03-15,6,144.42,Central,Describe back successful talk.
O026774,C00604,P0005,2023-12-23,13,198.96,West,Level leader join five rich wrong.
O026775,C00588,P0037,2023-07-26,4,342.03,North,Political under beat break concern home affect.
O026776,C00585,P0030,2023-11-13,8,196.92,West,Economy will soldier look.
O026777,C00910,P0031,2025-05-18,2,184.18,West,Mouth stuff top bed watch moment.
O026778,C00280,P0079,2023-09-19,17,364.5,South,One research course.
O026779,C00640,P0069,2024-08-01,13,238.67,East,Threat human give.
O026780,C00553,P0054,2025-03-09,8,187.78,West,Natural financial might past.
O026781,C00857,P0009,2024-08-13,7,247.26,East,Southern treatment although.
O026782,C00298,P0044,2024-08-11,3,17.92,East,Cost ground step city between.
O026783,C00913,P0035,2024-11-02,4,485.49,South,Daughter force term.
O026784,C00789,P0078,2025-05-25,1,35.62,South,Put quality group every skill.
O026785,C00998,P0063,2023-12-06,15,361.15,Central,Throw voice under provide.
O026786,C00793,P0014,2024-12-18,9,410.33,Central,Than Mrs have study its easy together.
O026787,C00179,P0088,2025-04-04,14,187.0,Central,Build article push lose.
O026788,C00580,P0063,2024-10-16,14,59.45,South,Into specific probably scene.
O026789,C00020,P0003,2025-06-23,17,448.77,Central,Dinner hospital require together quite.
O026790,C00544,P0064,2024-05-24,18,453.27,North,May own product tell another fly social.
O026791,C00120,P0008,2024-09-19,13,276.88,West,Fast view affect prepare hear.
O026792,C00131,P0066,2024-11-04,18,299.48,North,Else especially effect parent itself.
O026793,C00646,P0066,2024-11-04,19,466.13,West,City growth thank area measure type though bring.
O026794,C00424,P0099,2024-10-10,5,288.32,West,Skin line trade carry.
O026795,C00857,P0006,2024-01-17,15,147.19,Central,Me policy professor road natural.
O026796,C00551,P0068,2024-12-30,8,380.4,West,Candidate give partner two street town administration.
O026797,C00431,P0060,2024-01-18,16,373.94,East,Herself decade suddenly factor some.
O026798,C00394,P0023,2024-02-13,1,165.96,West,National remember read key foreign rather half.
O026799,C00876,P0090,2024-10-30,12,181.15,South,Upon wait understand another data successful.
O026800,C00976,P0060,2025-01-19,2,198.15,East,Interesting remain phone.
O026801,C00916,P0059,2023-11-28,11,117.65,North,Shake believe Mr wear number.
O026802,C00937,P0074,2023-07-30,13,23.53,West,Whom environmental turn computer southern.
O026803,C00468,P0062,2023-12-25,1,43.23,North,Maybe rule view record test win would.
O026804,C00709,P0019,2024-05-02,11,209.15,North,What people fall attack.
O026805,C00614,P0047,2024-08-28,16,364.12,South,News majority reveal himself church often yourself.
O026806,C00922,P0040,2024-10-30,4,38.82,West,Leave set action score.
O026807,C00391,P0044,2023-12-28,6,76.03,North,Us rock shoulder thank purpose light picture.
O026808,C00999,P0032,2024-01-04,17,109.88,West,Generation skill usually list all.
O026809,C00012,P0079,2024-02-13,17,227.41,North,Best soon note young better because point.
O026810,C00900,P0057,2025-05-09,10,11.32,West,Affect heavy town purpose case list standard.
O026811,C00075,P0070,2024-08-26,18,220.86,West,Time whether without board various.
O026812,C00455,P0057,2025-06-17,9,434.64,North,Build gun south improve tonight meet Democrat.
O026813,C00745,P0040,2024-08-21,6,23.61,Central,Movie keep resource its seven.
O026814,C00125,P0078,2024-05-05,14,495.66,East,Throw his time young have arrive.
O026815,C00904,P0008,2024-11-12,8,285.49,Central,War sometimes red quite customer.
O026816,C00236,P0031,2024-01-26,13,371.08,North,Box himself time hold cup message.
O026817,C00012,P0057,2023-11-17,5,270.05,West,Newspaper town sometimes list I customer administration.
O026818,C00195,P0053,2023-11-25,10,64.3,West,Short arm rule minute why body.
O026819,C00662,P0091,2024-06-29,6,429.75,South,Past scene industry learn affect behavior.
O026820,C00973,P0058,2024-08-06,3,51.07,South,Speech will to yourself top law strong exactly.
O026821,C00779,P0023,2023-10-16,5,44.77,North,Draw peace Mr you value unit.
O026822,C00704,P0093,2024-05-18,17,148.35,Central,Detail various weight world change name meeting.
O026823,C00925,P0082,2024-12-29,3,376.78,North,Phone team market catch.
O026824,C00232,P0016,2024-06-10,16,453.59,Central,Majority when use because.
O026825,C00517,P0059,2025-03-05,15,329.03,East,Science true phone worry blood voice.
O026826,C00507,P0071,2024-10-15,14,198.7,East,Various he consider himself run though sometimes.
O026827,C00313,P0018,2024-03-10,7,101.56,Central,Go short simple address.
O026828,C00883,P0094,2024-01-14,17,342.18,West,Management responsibility design need.
O026829,C00560,P0070,2024-10-17,15,447.46,North,Cost something item meet sure record rock.
O026830,C00870,P0012,2024-07-05,14,359.63,East,Wide summer program.
O026831,C00431,P0069,2024-05-12,15,411.23,Central,Hit why military organization pretty individual collection impact.
O026832,C00825,P0091,2023-12-27,12,54.17,Central,Tough until cost enter.
O026833,C00522,P0093,2025-03-24,8,468.8,Central,Bit coach travel eight strategy natural.
O026834,C00242,P0064,2024-06-29,14,489.0,North,Vote minute because together pretty.
O026835,C00954,P0010,2023-11-11,3,377.39,South,Itself into military white.
O026836,C00294,P0089,2023-08-07,16,221.99,North,Factor compare child top country health growth ahead.
O026837,C00932,P0054,2024-10-28,17,397.29,East,Election research defense.
O026838,C00680,P0007,2024-01-23,14,350.22,North,Some story they laugh clear air.
O026839,C00347,P0056,2025-04-25,13,285.01,East,Behind education another technology.
O026840,C00537,P0038,2024-10-07,16,333.67,South,There lay of heart rock interesting.
O026841,C00106,P0051,2024-09-25,17,386.25,East,Story either worry threat.
O026842,C00711,P0074,2024-04-30,19,66.68,West,Take although foot matter edge physical option shoulder.
O026843,C00277,P0011,2023-11-01,18,340.13,West,Program stage position.
O026844,C00205,P0058,2024-01-27,12,218.87,West,Adult main who yard realize over.
O026845,C00856,P0063,2024-02-10,14,356.76,East,Evidence production recognize crime.
O026846,C00742,P0057,2024-12-06,16,392.85,South,Condition network sister how.
O026847,C00204,P0064,2025-05-19,1,25.78,South,Former space big almost over special.
O026848,C00097,P0007,2024-12-17,6,388.86,South,Store plan where message treat although.
O026849,C00355,P0030,2023-10-02,5,421.05,East,Term happy that page hotel against mission.
O026850,C00131,P0034,2025-04-04,17,82.3,Central,Its gas while listen happy serve vote.
O026851,C00238,P0088,2024-04-29,11,183.95,North,Remain three much tend lead authority.
O026852,C00401,P0036,2024-04-04,11,106.79,Central,Drop marriage actually.
O026853,C00426,P0056,2025-03-23,14,213.83,East,From also happen short address indeed.
O026854,C00678,P0067,2025-05-03,8,495.08,East,Capital young already your.
O026855,C00094,P0043,2024-05-09,5,473.57,North,Culture travel lead challenge better provide challenge.
O026856,C00324,P0023,2025-03-19,18,392.4,Central,Leave score shake remember certainly physical apply.
O026857,C00582,P0049,2025-02-10,17,349.36,North,Conference open owner son writer particular.
O026858,C00316,P0002,2023-12-19,5,22.95,West,Responsibility bar center her administration light party close.
O026859,C00162,P0016,2024-09-20,13,159.37,West,Card effort face son.
O026860,C00617,P0098,2023-10-12,12,265.95,Central,Manage man condition item.
O026861,C00835,P0061,2024-12-24,11,457.88,North,Know happy idea rock risk.
O026862,C00836,P0013,2025-03-29,18,479.9,Central,Your ago technology power.
O026863,C00569,P0092,2025-02-09,1,177.7,West,Worry exist despite consider realize cultural region amount.
O026864,C00128,P0100,2024-07-31,13,314.01,West,Dinner hard sister purpose statement unit stand pressure.
O026865,C00629,P0040,2023-10-08,9,199.21,West,Begin next professor shoulder style everybody.
O026866,C00378,P0065,2025-04-16,2,115.88,Central,Run sing suddenly moment.
O026867,C00415,P0072,2024-02-29,4,432.46,South,Paper loss throughout democratic customer reason.
O026868,C00052,P0051,2023-07-26,6,483.46,North,Matter possible feeling certain yourself.
O026869,C00598,P0084,2024-11-12,18,157.59,North,Along collection memory available phone true free throw.
O026870,C00803,P0014,2024-08-06,3,174.18,North,International computer investment.
O026871,C00447,P0032,2023-12-04,9,29.03,Central,Matter can decade material claim perhaps training actually.
O026872,C00938,P0002,2024-03-19,15,432.87,East,Writer need then laugh budget.
O026873,C00623,P0041,2024-04-27,14,15.22,South,Local experience technology claim a.
O026874,C00261,P0048,2024-09-04,12,330.07,North,Else industry story inside section phone billion.
O026875,C00160,P0098,2024-06-11,6,296.65,West,Per car far suffer war save.
O026876,C00861,P0079,2024-01-22,16,173.16,Central,Property we this financial strong interview.
O026877,C00598,P0060,2023-09-26,11,247.56,North,Still dark take break.
O026878,C00210,P0005,2023-11-08,17,356.75,North,Level environmental drug understand behavior personal.
O026879,C00387,P0023,2024-08-09,5,61.52,South,Child man good boy professional bit arm.
O026880,C00334,P0069,2025-05-31,10,211.04,East,Father onto positive would nearly.
O026881,C00807,P0006,2025-03-16,14,219.79,West,These score majority believe range.
O026882,C00344,P0087,2024-05-12,17,108.33,East,Unit her nature above.
O026883,C00364,P0081,2024-07-27,4,201.22,West,Personal during increase team nearly.
O026884,C00208,P0058,2024-03-08,15,72.5,West,Season keep everything offer season.
O026885,C00807,P0027,2023-07-15,7,472.37,East,Right be price woman American nature one job.
O026886,C00645,P0087,2025-04-12,13,326.23,West,Tax know knowledge truth stuff offer free.
O026887,C00885,P0060,2024-07-22,7,129.98,Central,Someone economic receive stop identify edge should.
O026888,C00392,P0023,2024-05-21,4,46.95,Central,Record end during improve debate.
O026889,C00205,P0041,2023-08-12,9,132.92,West,Catch course without fight.
O026890,C00686,P0076,2024-06-24,1,176.04,Central,Start learn its method training.
O026891,C00889,P0038,2024-11-14,14,449.74,North,Arrive analysis stuff fall.
O026892,C00102,P0033,2024-01-29,9,287.99,South,Decade step beat third.
O026893,C00229,P0042,2023-09-14,6,225.32,North,White upon loss pattern address somebody skin.
O026894,C00335,P0029,2025-02-10,5,324.89,South,Course return name.
O026895,C00884,P0076,2024-11-13,19,181.42,Central,Current for new seat focus none practice.
O026896,C00158,P0088,2025-05-02,1,199.0,Central,Series music season amount each write general.
O026897,C00434,P0098,2025-04-15,19,364.02,East,Source worry new common form apply where.
O026898,C00947,P0064,2024-02-24,9,444.63,West,Table yard yeah street million.
O026899,C00457,P0092,2023-09-29,17,413.85,Central,Idea black ability sing your stand.
O026900,C00578,P0033,2025-02-22,18,232.67,West,Try sit way glass ok leg huge total.
O026901,C00974,P0092,2023-12-14,6,100.26,West,Live exist pattern public.
O026902,C00975,P0082,2023-10-06,12,286.48,East,Focus explain firm.
O026903,C00665,P0051,2025-03-15,15,66.13,East,Face here fill enter.
O026904,C00201,P0072,2024-05-08,4,418.71,South,True box truth significant sure education.
O026905,C00589,P0009,2023-08-18,13,67.15,South,West computer most benefit.
